Format Version,1.21,Take Name,Take 2023-06-28 02.03.55 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-06-28 02.03.55.274 PM,Total Frames in Take,1021,Total Exported Frames,1021,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
248,2.066667,-6.712771,45.464512,14.251200,-0.088849,0.049924,0.098298,0.000574,1.536329,17.684875,8.991895,-0.185389,0.048287,-0.083659,0.000435,1.185671,31.478863,7.145829,-0.272622,0.049688,-0.291581,0.000838,-0.111129,0.040971,0.165396,-0.148961,0.035847,0.120481,-0.027358,0.046480,0.176660,-0.157873,0.052071,0.021215,-0.087660,0.056795,0.066336,-0.025884,0.060887,0.091794,-0.063187,0.056335,0.046504,-0.235627,0.039536,-0.140815,-0.186057,0.036146,0.007979,-0.218012,0.046728,-0.104172,-0.157873,0.052071,0.021215,-0.210695,0.060149,-0.184261,-0.128924,0.049989,-0.036339,-0.160447,0.053312,-0.149208,-0.296966,0.035826,-0.223427,-0.210695,0.060149,-0.184261,-0.286527,0.053287,-0.365742,-0.200882,0.055500,-0.283313,-0.328710,0.044015,-0.333324,-0.312146,0.049448,-0.359583,-0.242667,0.052872,-0.251896,,,,,,,,,,,,,,,,,,
249,2.075000,-6.528628,45.873001,14.033291,-0.087184,0.049840,0.097704,0.000560,1.502569,18.046265,8.886508,-0.184937,0.048280,-0.083666,0.000439,1.139926,31.362295,7.067183,-0.272614,0.049606,-0.291552,0.000830,-0.109023,0.041029,0.164992,-0.147203,0.035970,0.120278,-0.025121,0.046026,0.175679,-0.156742,0.052139,0.021010,-0.086254,0.056764,0.065712,-0.024185,0.060616,0.090837,-0.061891,0.056249,0.045715,-0.235553,0.039528,-0.140495,-0.185046,0.036254,0.007996,-0.217693,0.046753,-0.103969,-0.156742,0.052139,0.021010,-0.210857,0.060074,-0.184107,-0.128175,0.049939,-0.036696,-0.160401,0.053195,-0.149391,-0.297124,0.035931,-0.223422,-0.210857,0.060074,-0.184107,-0.286431,0.053162,-0.365801,-0.200898,0.055375,-0.283156,-0.328682,0.043979,-0.333441,-0.311877,0.049198,-0.359552,-0.242538,0.052936,-0.251894,,,,,,,,,,,,,,,,,,
250,2.083333,-6.443200,46.296165,14.154202,-0.085505,0.049751,0.097139,0.000565,1.478341,18.397379,8.840879,-0.184503,0.048241,-0.083601,0.000454,1.181034,31.257271,6.979431,-0.272684,0.049562,-0.291468,0.000816,-0.106784,0.040746,0.164622,-0.145370,0.035841,0.120089,-0.022822,0.045674,0.174668,-0.155653,0.052155,0.020915,-0.084864,0.056805,0.065123,-0.022546,0.060613,0.089877,-0.060634,0.056353,0.044953,-0.235490,0.039511,-0.140142,-0.184040,0.036263,0.008060,-0.217380,0.046758,-0.103756,-0.155653,0.052155,0.020915,-0.211082,0.059909,-0.183860,-0.127399,0.049890,-0.036869,-0.160396,0.053131,-0.149548,-0.297329,0.035946,-0.223379,-0.211082,0.059909,-0.183860,-0.286372,0.053120,-0.365763,-0.200976,0.055252,-0.282952,-0.328693,0.044016,-0.333465,-0.311829,0.049190,-0.359554,-0.242671,0.052883,-0.251753,,,,,,,,,,,,,,,,,,
251,2.091667,-6.506296,46.674568,14.191850,-0.083817,0.049803,0.096514,0.000563,1.456956,18.816896,8.936557,-0.184073,0.048251,-0.083568,0.000437,1.216711,31.192802,7.143506,-0.272819,0.049579,-0.291283,0.000800,-0.104621,0.040838,0.164142,-0.143577,0.035934,0.119868,-0.020625,0.045762,0.173633,-0.154470,0.052178,0.020748,-0.083381,0.056835,0.064490,-0.020902,0.060638,0.088831,-0.059295,0.056367,0.044166,-0.235435,0.039433,-0.139737,-0.182958,0.036271,0.008101,-0.217080,0.046708,-0.103461,-0.154470,0.052178,0.020748,-0.211387,0.059897,-0.183614,-0.126672,0.050009,-0.037367,-0.160421,0.053179,-0.149635,-0.297477,0.035751,-0.223185,-0.211387,0.059897,-0.183614,-0.286418,0.053251,-0.365592,-0.201144,0.055393,-0.282680,-0.328758,0.044004,-0.333374,-0.311895,0.049264,-0.359416,-0.243037,0.052816,-0.251477,,,,,,,,,,,,,,,,,,
252,2.100000,-6.751378,47.028210,14.436351,-0.082154,0.049928,0.095888,0.000541,1.436103,19.219572,9.045462,-0.183632,0.048198,-0.083482,0.000437,1.304996,31.148197,7.204298,-0.272972,0.049644,-0.291085,0.000789,-0.102542,0.040957,0.163614,-0.141674,0.035915,0.119652,-0.018505,0.046192,0.172564,-0.153302,0.052151,0.020628,-0.081882,0.056881,0.063901,-0.019350,0.060870,0.087738,-0.057952,0.056454,0.043406,-0.235378,0.039294,-0.139293,-0.181870,0.036215,0.008162,-0.216803,0.046575,-0.103137,-0.153302,0.052151,0.020628,-0.211631,0.059819,-0.183326,-0.125895,0.050063,-0.037685,-0.160457,0.053195,-0.149710,-0.297670,0.035652,-0.223030,-0.211631,0.059819,-0.183326,-0.286604,0.053515,-0.365479,-0.201307,0.055460,-0.282380,-0.328835,0.044083,-0.333211,-0.311949,0.049423,-0.359230,-0.243240,0.052814,-0.251229,,,,,,,,,,,,,,,,,,
253,2.108333,-6.975276,47.407280,14.670666,-0.080464,0.049999,0.095264,0.000548,1.418833,19.630301,9.130009,-0.183203,0.048094,-0.083362,0.000439,1.403474,31.065647,7.195292,-0.273111,0.049660,-0.290793,0.000844,-0.100382,0.041025,0.163123,-0.139771,0.035865,0.119471,-0.016305,0.046500,0.171492,-0.152128,0.052065,0.020519,-0.080410,0.056901,0.063281,-0.017750,0.061043,0.086642,-0.056616,0.056510,0.042620,-0.235330,0.039107,-0.138804,-0.180786,0.036100,0.008278,-0.216512,0.046442,-0.102793,-0.152128,0.052065,0.020519,-0.211930,0.059683,-0.182992,-0.125142,0.050044,-0.037981,-0.160509,0.053142,-0.149752,-0.297969,0.035499,-0.222923,-0.211930,0.059683,-0.182992,-0.286535,0.053636,-0.365073,-0.201470,0.055474,-0.281960,-0.328928,0.044143,-0.333005,-0.312039,0.049609,-0.358979,-0.243288,0.052842,-0.251005,,,,,,,,,,,,,,,,,,
254,2.116667,-7.068414,47.807030,15.032234,-0.078791,0.049900,0.094712,0.000549,1.415492,20.035921,9.263941,-0.182822,0.047984,-0.083217,0.000448,1.491298,30.989187,7.328591,-0.273292,0.049694,-0.290538,0.000876,-0.098157,0.040663,0.162716,-0.137879,0.035514,0.119306,-0.014041,0.046360,0.170453,-0.151003,0.051922,0.020492,-0.079019,0.056920,0.062735,-0.016186,0.061197,0.085681,-0.055364,0.056648,0.041888,-0.235323,0.038912,-0.138315,-0.179716,0.035929,0.008430,-0.216261,0.046310,-0.102442,-0.151003,0.051922,0.020492,-0.212300,0.059541,-0.182651,-0.124436,0.050058,-0.038216,-0.160621,0.053140,-0.149800,-0.298260,0.035295,-0.222724,-0.212300,0.059541,-0.182651,-0.286606,0.053808,-0.364815,-0.201665,0.055639,-0.281651,-0.329023,0.044199,-0.332814,-0.312106,0.049766,-0.358763,-0.243554,0.052760,-0.250693,,,,,,,,,,,,,,,,,,
255,2.125000,-6.998373,48.240551,15.025964,-0.077070,0.049773,0.094136,0.000554,1.566888,20.404741,9.247320,-0.182306,0.048070,-0.082946,0.000676,1.221565,31.031311,7.494139,-0.273248,0.049964,-0.290177,0.000749,-0.095908,0.040518,0.162303,-0.136017,0.035423,0.119143,-0.011736,0.046030,0.169405,-0.149844,0.051886,0.020429,-0.077572,0.056865,0.062151,-0.014491,0.061019,0.084673,-0.054050,0.056589,0.041130,-0.235336,0.038823,-0.137792,-0.178660,0.035897,0.008579,-0.216031,0.046235,-0.102056,-0.149844,0.051886,0.020429,-0.211409,0.060479,-0.181572,-0.123655,0.049990,-0.038314,-0.160752,0.053172,-0.149797,-0.298516,0.035132,-0.222572,-0.211409,0.060479,-0.181572,-0.286756,0.054001,-0.364671,-0.201872,0.055754,-0.281244,-0.329113,0.044158,-0.332690,-0.312143,0.049812,-0.358603,-0.243790,0.052762,-0.250399,,,,,,,,,,,,,,,,,,
256,2.133333,-6.955102,48.692333,15.050537,-0.075352,0.049801,0.093534,0.000555,1.374470,20.877365,9.338055,-0.182091,0.047969,-0.082903,0.000450,1.530292,30.727810,7.414636,-0.273589,0.049717,-0.290138,0.000838,-0.093639,0.040535,0.161872,-0.134149,0.035489,0.118983,-0.009392,0.045859,0.168290,-0.148729,0.051966,0.020352,-0.076108,0.056943,0.061540,-0.012819,0.061043,0.083624,-0.052777,0.056697,0.040357,-0.235375,0.038810,-0.137253,-0.177641,0.035963,0.008724,-0.215793,0.046233,-0.101657,-0.148729,0.051966,0.020352,-0.213073,0.059435,-0.181892,-0.123046,0.050155,-0.038754,-0.160888,0.053151,-0.149827,-0.298816,0.035236,-0.222453,-0.213073,0.059435,-0.181892,-0.286665,0.053983,-0.364555,-0.202014,0.055717,-0.280860,-0.329104,0.044197,-0.332679,-0.312057,0.049804,-0.358555,-0.243972,0.052807,-0.250126,,,,,,,,,,,,,,,,,,
257,2.141667,-7.030451,49.088711,14.980613,-0.073675,0.049891,0.092869,0.000548,1.335759,21.325489,9.261112,-0.181729,0.047989,-0.082735,0.000443,1.523471,30.560873,7.455002,-0.273714,0.049687,-0.289923,0.000781,-0.091538,0.040743,0.161289,-0.132282,0.035751,0.118753,-0.007238,0.046072,0.167198,-0.147550,0.052062,0.020229,-0.074611,0.056960,0.060877,-0.011202,0.060987,0.082491,-0.051437,0.056589,0.039537,-0.235447,0.038815,-0.136667,-0.176605,0.036113,0.008852,-0.215573,0.046254,-0.101221,-0.147550,0.052062,0.020229,-0.213488,0.059383,-0.181465,-0.122321,0.050152,-0.039044,-0.161039,0.053079,-0.149815,-0.299088,0.035212,-0.222219,-0.213488,0.059383,-0.181465,-0.286580,0.053962,-0.364426,-0.202163,0.055722,-0.280418,-0.329133,0.044162,-0.332664,-0.311996,0.049754,-0.358490,-0.244244,0.052787,-0.249808,,,,,,,,,,,,,,,,,,
258,2.150000,-7.249693,49.505127,15.230018,-0.072020,0.050014,0.092204,0.000541,1.310613,21.749666,9.205274,-0.181380,0.047923,-0.082538,0.000469,1.557925,30.368626,7.324166,-0.273808,0.049652,-0.289686,0.000779,-0.089372,0.040836,0.160753,-0.130367,0.035767,0.118559,-0.005040,0.046404,0.166010,-0.146433,0.052057,0.020134,-0.073189,0.057031,0.060239,-0.009671,0.061217,0.081322,-0.050184,0.056709,0.038710,-0.235516,0.038739,-0.136064,-0.175555,0.036112,0.009025,-0.215390,0.046229,-0.100795,-0.146433,0.052057,0.020134,-0.213901,0.059249,-0.181056,-0.121587,0.050067,-0.039173,-0.161201,0.052965,-0.149829,-0.299430,0.035277,-0.222035,-0.213901,0.059249,-0.181056,-0.286349,0.053848,-0.364171,-0.202296,0.055589,-0.279962,-0.329125,0.044242,-0.332628,-0.311900,0.049780,-0.358416,-0.244641,0.052669,-0.249384,,,,,,,,,,,,,,,,,,
259,2.158333,-7.413008,49.978695,15.358028,-0.070348,0.050062,0.091507,0.000546,1.300263,22.183413,9.219397,-0.181058,0.047849,-0.082324,0.000480,1.614049,30.225626,7.361011,-0.273986,0.049657,-0.289431,0.000735,-0.087118,0.040949,0.160195,-0.128471,0.035819,0.118378,-0.002760,0.046574,0.164748,-0.145343,0.052010,0.020078,-0.071785,0.057041,0.059540,-0.008109,0.061272,0.080091,-0.048957,0.056697,0.037821,-0.235594,0.038646,-0.135466,-0.174493,0.036039,0.009240,-0.215210,0.046153,-0.100339,-0.145343,0.052010,0.020078,-0.214347,0.059138,-0.180592,-0.120940,0.050015,-0.039407,-0.161393,0.052898,-0.149760,-0.299752,0.035179,-0.221859,-0.214347,0.059138,-0.180592,-0.286319,0.053903,-0.363917,-0.202450,0.055627,-0.279461,-0.329171,0.044214,-0.332516,-0.312037,0.049949,-0.358380,-0.244917,0.052823,-0.248736,,,,,,,,,,,,,,,,,,
260,2.166667,-7.501674,50.514515,15.596229,-0.068660,0.050024,0.090805,0.000562,1.282708,22.603857,9.295613,-0.180800,0.047790,-0.082123,0.000481,1.663763,30.074673,7.397388,-0.274149,0.049644,-0.289141,0.000734,-0.084737,0.040780,0.159668,-0.126554,0.035698,0.118229,-0.000328,0.046473,0.163389,-0.144337,0.051928,0.020065,-0.070446,0.057072,0.058847,-0.006534,0.061359,0.078840,-0.047808,0.056789,0.036908,-0.235709,0.038522,-0.134865,-0.173549,0.035980,0.009458,-0.215070,0.046075,-0.099902,-0.144337,0.051928,0.020065,-0.214794,0.059031,-0.180142,-0.120416,0.050073,-0.039756,-0.161615,0.052863,-0.149686,-0.300095,0.035065,-0.221641,-0.214794,0.059031,-0.180142,-0.286278,0.053975,-0.363658,-0.202646,0.055635,-0.278970,-0.329222,0.044234,-0.332375,-0.312018,0.049994,-0.358196,-0.245183,0.052782,-0.248367,,,,,,,,,,,,,,,,,,
261,2.175000,-7.488335,51.065193,15.565225,-0.066932,0.050010,0.090068,0.000569,1.243282,23.035818,9.297802,-0.180544,0.047752,-0.081897,0.000481,1.708312,29.903912,7.401292,-0.274319,0.049649,-0.288816,0.000798,-0.082342,0.040861,0.159126,-0.124590,0.035793,0.118002,0.002115,0.046290,0.162024,-0.143292,0.051949,0.019999,-0.069067,0.057090,0.058092,-0.004854,0.061261,0.077552,-0.046626,0.056765,0.035965,-0.235835,0.038422,-0.134229,-0.172610,0.036043,0.009645,-0.214956,0.046017,-0.099415,-0.143292,0.051949,0.019999,-0.215284,0.058914,-0.179664,-0.119849,0.050057,-0.039977,-0.161876,0.052808,-0.149603,-0.300529,0.035022,-0.221514,-0.215284,0.058914,-0.179664,-0.286269,0.054099,-0.363368,-0.202884,0.055651,-0.278448,-0.329286,0.044295,-0.332220,-0.311841,0.049974,-0.357840,-0.245527,0.052709,-0.247995,,,,,,,,,,,,,,,,,,
262,2.183333,-7.570570,51.614635,15.733508,-0.065231,0.050094,0.089291,0.000571,1.194430,23.461655,9.294014,-0.180310,0.047731,-0.081651,0.000500,1.775807,29.748083,7.410023,-0.274496,0.049662,-0.288543,0.000732,-0.079944,0.040875,0.158490,-0.122618,0.035858,0.117784,0.004533,0.046326,0.160575,-0.142287,0.052023,0.019946,-0.067695,0.057208,0.057339,-0.003271,0.061415,0.076202,-0.045469,0.056898,0.034988,-0.236016,0.038343,-0.133575,-0.171668,0.036118,0.009836,-0.214862,0.045979,-0.098936,-0.142287,0.052023,0.019946,-0.215824,0.058809,-0.179200,-0.119232,0.050072,-0.040058,-0.162176,0.052744,-0.149541,-0.300697,0.035017,-0.221258,-0.215824,0.058809,-0.179200,-0.286344,0.054262,-0.363213,-0.203112,0.055591,-0.277909,-0.329333,0.044353,-0.332110,-0.311803,0.050048,-0.357677,-0.245852,0.052636,-0.247620,,,,,,,,,,,,,,,,,,
263,2.191667,-7.763661,52.145226,15.925884,-0.063520,0.050257,0.088472,0.000566,1.177752,23.967546,9.441364,-0.180099,0.047682,-0.081478,0.000458,1.800903,29.506342,7.436663,-0.274732,0.049612,-0.288236,0.000780,-0.077584,0.041073,0.157809,-0.120606,0.035969,0.117528,0.006895,0.046619,0.159080,-0.141232,0.052104,0.019865,-0.066288,0.057326,0.056549,-0.001692,0.061617,0.074777,-0.044263,0.057029,0.033991,-0.236236,0.038257,-0.132906,-0.170601,0.035824,0.009786,-0.214792,0.045919,-0.098423,-0.141232,0.052104,0.019865,-0.216441,0.058698,-0.178689,-0.118740,0.050201,-0.040510,-0.162555,0.052711,-0.149459,-0.301414,0.034846,-0.221106,-0.216441,0.058698,-0.178689,-0.286169,0.054212,-0.362870,-0.203374,0.055614,-0.277332,-0.329390,0.044325,-0.332047,-0.311777,0.050046,-0.357528,-0.246239,0.052574,-0.247240,,,,,,,,,,,,,,,,,,
264,2.200000,-8.014000,52.648270,16.231020,-0.061815,0.050370,0.087632,0.000555,1.131062,24.461845,9.497947,-0.179894,0.047645,-0.081252,0.000470,1.822288,29.287489,7.455312,-0.274918,0.049560,-0.287966,0.000736,-0.075247,0.041127,0.157070,-0.118579,0.035949,0.117230,0.009218,0.046948,0.157567,-0.140144,0.052123,0.019762,-0.064850,0.057398,0.055757,-0.000164,0.061844,0.073357,-0.043053,0.057132,0.032989,-0.236470,0.038143,-0.132186,-0.169589,0.035827,0.009965,-0.214738,0.045872,-0.097906,-0.140144,0.052123,0.019762,-0.217101,0.058558,-0.178186,-0.118171,0.050269,-0.040790,-0.162948,0.052670,-0.149412,-0.301672,0.034828,-0.220930,-0.217101,0.058558,-0.178186,-0.286075,0.054196,-0.362644,-0.203649,0.055568,-0.276738,-0.329431,0.044303,-0.332012,-0.311717,0.050010,-0.357410,-0.246648,0.052460,-0.246845,,,,,,,,,,,,,,,,,,
265,2.208333,-8.101952,53.188461,16.260353,-0.060042,0.050395,0.086755,0.000563,1.096760,24.977617,9.462206,-0.179708,0.047569,-0.081016,0.000473,1.870251,29.021122,7.443751,-0.275198,0.049510,-0.287660,0.000757,-0.072826,0.041237,0.156320,-0.116578,0.036088,0.116898,0.011649,0.046972,0.156027,-0.139010,0.052130,0.019631,-0.063369,0.057398,0.054902,0.001515,0.061797,0.071905,-0.041799,0.057077,0.031913,-0.236735,0.038032,-0.131435,-0.168544,0.035840,0.010103,-0.214710,0.045804,-0.097369,-0.139010,0.052130,0.019631,-0.217794,0.058407,-0.177619,-0.117684,0.050167,-0.041072,-0.163372,0.052555,-0.149337,-0.302456,0.034686,-0.220758,-0.217794,0.058407,-0.177619,-0.286003,0.054206,-0.362391,-0.203950,0.055516,-0.276104,-0.329492,0.044297,-0.331960,-0.311663,0.050016,-0.357281,-0.247065,0.052366,-0.246429,,,,,,,,,,,,,,,,,,
266,2.216667,-8.104343,53.762203,16.350246,-0.058213,0.050329,0.085872,0.000576,1.058113,25.519522,9.457442,-0.179512,0.047502,-0.080790,0.000486,1.928843,28.770908,7.419552,-0.275448,0.049490,-0.287337,0.000720,-0.070268,0.041135,0.155591,-0.114485,0.036059,0.116559,0.014209,0.046705,0.154431,-0.137871,0.052100,0.019500,-0.061895,0.057406,0.054034,0.003229,0.061755,0.070469,-0.040555,0.057094,0.030827,-0.237035,0.037936,-0.130677,-0.167507,0.035828,0.010255,-0.214695,0.045756,-0.096820,-0.137871,0.052100,0.019500,-0.218507,0.058240,-0.177058,-0.117030,0.050180,-0.041450,-0.163848,0.052433,-0.149267,-0.302979,0.034667,-0.220474,-0.218507,0.058240,-0.177058,-0.285931,0.054239,-0.362143,-0.204250,0.055462,-0.275450,-0.329555,0.044347,-0.331897,-0.311614,0.050066,-0.357137,-0.247494,0.052280,-0.246018,,,,,,,,,,,,,,,,,,
267,2.225000,-8.128122,54.347988,16.458235,-0.056381,0.050316,0.084950,0.000580,1.029626,26.067083,9.497126,-0.179344,0.047477,-0.080549,0.000491,1.997008,28.524279,7.432591,-0.275796,0.049541,-0.287024,0.000713,-0.067688,0.041083,0.154812,-0.112359,0.036066,0.116182,0.016784,0.046524,0.152773,-0.136743,0.052117,0.019354,-0.060430,0.057464,0.053129,0.004928,0.061747,0.068971,-0.039312,0.057169,0.029725,-0.237346,0.037864,-0.129892,-0.166446,0.035830,0.010403,-0.214675,0.045709,-0.096250,-0.136743,0.052117,0.019354,-0.219283,0.058145,-0.176462,-0.116476,0.050216,-0.041801,-0.164337,0.052420,-0.149177,-0.303640,0.034623,-0.220367,-0.219283,0.058145,-0.176462,-0.285924,0.054358,-0.361822,-0.204646,0.055517,-0.274748,-0.329671,0.044378,-0.331805,-0.311781,0.050293,-0.357082,-0.248008,0.052246,-0.245553,,,,,,,,,,,,,,,,,,
268,2.233333,-8.287984,54.920837,16.601614,-0.054556,0.050446,0.083942,0.000578,0.960733,26.641745,9.546353,-0.179190,0.047473,-0.080306,0.000492,2.032881,28.255854,7.492507,-0.276069,0.049512,-0.286618,0.000727,-0.065168,0.041255,0.153906,-0.110215,0.036211,0.115758,0.019283,0.046729,0.151024,-0.135577,0.052221,0.019168,-0.058915,0.057542,0.052178,0.006592,0.061859,0.067317,-0.038042,0.057261,0.028552,-0.237675,0.037741,-0.129066,-0.165368,0.035933,0.010534,-0.214675,0.045666,-0.095647,-0.135577,0.052221,0.019168,-0.220099,0.058035,-0.175837,-0.115947,0.050298,-0.042188,-0.164883,0.052378,-0.149086,-0.304215,0.034513,-0.220061,-0.220099,0.058035,-0.175837,-0.285875,0.054430,-0.361491,-0.204997,0.055529,-0.274041,-0.329771,0.044422,-0.331688,-0.311605,0.050230,-0.356740,-0.248499,0.052214,-0.245063,,,,,,,,,,,,,,,,,,
269,2.241667,-8.569809,55.502022,16.869942,-0.052762,0.050612,0.082886,0.000558,0.883431,27.200665,9.556527,-0.179038,0.047454,-0.080069,0.000481,2.056661,27.954599,7.450675,-0.276335,0.049468,-0.286294,0.000726,-0.062671,0.041451,0.152937,-0.107994,0.036289,0.115305,0.021713,0.047130,0.149179,-0.134439,0.052317,0.018997,-0.057410,0.057638,0.051185,0.008152,0.062060,0.065565,-0.036799,0.057342,0.027346,-0.237989,0.037641,-0.128249,-0.164362,0.036075,0.010591,-0.214677,0.045607,-0.095065,-0.134439,0.052317,0.018997,-0.220898,0.057882,-0.175209,-0.115407,0.050349,-0.042553,-0.165407,0.052285,-0.148987,-0.304865,0.034516,-0.219925,-0.220898,0.057882,-0.175209,-0.285752,0.054389,-0.361218,-0.205326,0.055470,-0.273300,-0.329817,0.044417,-0.331651,-0.311512,0.050208,-0.356619,-0.248970,0.052148,-0.244542,,,,,,,,,,,,,,,,,,
270,2.250000,-8.766025,56.090511,17.075745,-0.050989,0.050605,0.081828,0.000551,0.851515,27.757202,9.605193,-0.178891,0.047388,-0.079831,0.000501,2.067154,27.675180,7.546394,-0.276614,0.049386,-0.285930,0.000701,-0.060181,0.041440,0.151954,-0.105895,0.036248,0.114859,0.024156,0.047242,0.147301,-0.133305,0.052300,0.018812,-0.055932,0.057586,0.050223,0.009719,0.062057,0.063849,-0.035593,0.057296,0.026138,-0.238334,0.037522,-0.127464,-0.163278,0.036013,0.010769,-0.214678,0.045539,-0.094503,-0.133305,0.052300,0.018812,-0.221696,0.057731,-0.174593,-0.114899,0.050359,-0.042923,-0.165941,0.052231,-0.148892,-0.305422,0.034349,-0.219614,-0.221696,0.057731,-0.174593,-0.285608,0.054247,-0.360912,-0.205710,0.055519,-0.272575,-0.329904,0.044362,-0.331581,-0.311470,0.050193,-0.356458,-0.249491,0.052124,-0.244027,,,,,,,,,,,,,,,,,,
271,2.258333,-8.759371,56.700180,17.110733,-0.049206,0.050306,0.080778,0.000536,0.863099,28.295527,9.616115,-0.178769,0.047302,-0.079592,0.000521,2.175233,27.460773,7.639091,-0.276978,0.049461,-0.285531,0.000711,-0.057679,0.041097,0.150959,-0.103721,0.035950,0.114375,0.026612,0.046853,0.145482,-0.132176,0.052177,0.018649,-0.054451,0.057339,0.049232,0.011260,0.061615,0.062128,-0.034376,0.057031,0.024961,-0.238663,0.037431,-0.126706,-0.162235,0.035937,0.010873,-0.214714,0.045474,-0.093956,-0.132176,0.052177,0.018649,-0.222499,0.057621,-0.173985,-0.114469,0.050264,-0.043192,-0.166514,0.052217,-0.148798,-0.306033,0.034231,-0.219386,-0.222499,0.057621,-0.173985,-0.285755,0.054619,-0.360538,-0.206112,0.055600,-0.271865,-0.330069,0.044438,-0.331389,-0.311534,0.050357,-0.356182,-0.250024,0.052082,-0.243507,,,,,,,,,,,,,,,,,,
272,2.266667,-8.600872,57.345871,17.012959,-0.047310,0.050075,0.079700,0.000557,0.862237,28.867641,9.567400,-0.178598,0.047209,-0.079390,0.000537,2.275561,27.174109,7.526802,-0.277245,0.049580,-0.285251,0.000806,-0.054973,0.040931,0.150094,-0.101547,0.035844,0.113815,0.029271,0.046144,0.143574,-0.131015,0.052091,0.018409,-0.052964,0.057208,0.048171,0.013066,0.061351,0.060462,-0.033128,0.056895,0.023680,-0.238965,0.037350,-0.125897,-0.161148,0.035852,0.010914,-0.214728,0.045441,-0.093404,-0.131015,0.052091,0.018409,-0.223259,0.057500,-0.173361,-0.113926,0.050156,-0.043637,-0.167033,0.052088,-0.148727,-0.306431,0.034379,-0.219177,-0.223259,0.057500,-0.173361,-0.285711,0.054797,-0.360189,-0.206465,0.055517,-0.271144,,,,-0.311543,0.050592,-0.355940,-0.250444,0.052066,-0.243007,,,,,,,,,,,,,,,,,,
273,2.275000,-8.726440,58.054565,17.641905,-0.045378,0.050028,0.078495,0.000558,0.813031,29.457199,9.714553,-0.178447,0.047225,-0.079157,0.000566,2.303748,26.859789,7.542301,-0.277603,0.049546,-0.284920,0.000775,-0.052041,0.040321,0.148913,-0.099114,0.035443,0.113231,0.032096,0.045927,0.141354,-0.129872,0.052093,0.018248,-0.051517,0.057387,0.047107,0.014676,0.061677,0.058563,-0.031997,0.057302,0.022352,-0.239282,0.037270,-0.125045,-0.160074,0.035852,0.010984,-0.214679,0.045424,-0.092806,-0.129872,0.052093,0.018248,-0.224125,0.057396,-0.172713,-0.113367,0.050397,-0.044078,-0.167627,0.052131,-0.148663,-0.307313,0.034246,-0.218960,-0.224125,0.057396,-0.172713,-0.285604,0.054729,-0.359913,-0.206827,0.055541,-0.270380,,,,-0.311606,0.050642,-0.355932,-0.250996,0.052054,-0.242439,,,,,,,,,,,,,,,,,,
274,2.283333,-8.995863,58.621040,17.485067,-0.043618,0.050257,0.077257,0.000538,0.776725,30.046251,9.661444,-0.178302,0.047224,-0.078943,0.000556,2.242284,26.625334,7.708961,-0.277824,0.049444,-0.284423,0.000642,-0.049679,0.041057,0.147766,-0.097042,0.035984,0.112608,0.034388,0.046445,0.139383,-0.128712,0.052228,0.017880,-0.049958,0.057379,0.045889,0.016267,0.061549,0.056646,-0.030699,0.057092,0.020947,-0.239600,0.037233,-0.124213,-0.158956,0.035953,0.011022,-0.214674,0.045416,-0.092218,-0.128712,0.052228,0.017880,-0.224952,0.057333,-0.172040,-0.112896,0.050318,-0.044485,-0.168195,0.052090,-0.148517,-0.307686,0.034200,-0.218712,-0.224952,0.057333,-0.172040,-0.285545,0.054701,-0.359591,-0.207201,0.055636,-0.269586,-0.330266,0.044472,-0.331129,-0.311391,0.050426,-0.355619,-0.251513,0.052068,-0.241914,,,,,,,,,,,,,,,,,,
