Format Version,1.21,Take Name,Take 2023-07-06 12.25.47 AM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-07-06 12.25.47.841 AM,Total Frames in Take,2173,Total Exported Frames,2173,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
579,4.825000,-0.222701,3.894762,0.271453,-0.151414,0.052072,0.352414,0.000076,0.020657,6.800853,0.245419,-0.156369,0.052787,0.130243,0.000210,0.178919,11.500793,0.646021,-0.187955,0.048978,-0.079047,0.000076,-0.122663,0.046249,0.424826,-0.094146,0.044575,0.311893,-0.151699,0.062240,0.234360,-0.150527,0.048857,0.439328,-0.156390,0.056466,0.308931,-0.208522,0.054821,0.315298,-0.175953,0.051291,0.432262,-0.117573,0.046033,0.196327,-0.193764,0.052800,0.189903,-0.151699,0.062240,0.234360,-0.128159,0.052956,0.156877,-0.164173,0.059079,0.021857,-0.202296,0.051114,0.072660,-0.136923,0.045289,0.039709,-0.123246,0.043942,-0.069230,-0.136272,0.043672,-0.128333,-0.164173,0.059079,0.021857,-0.204739,0.036211,-0.177165,-0.247423,0.051576,-0.104158,-0.204766,0.056152,-0.051272,-0.235058,0.052212,-0.045033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,4.833333,-0.222127,3.893398,0.272746,-0.151414,0.052072,0.352415,0.000077,0.020606,6.800919,0.244901,-0.156368,0.052786,0.130244,0.000210,0.179338,11.501006,0.645059,-0.187954,0.048976,-0.079047,0.000076,-0.122667,0.046250,0.424830,-0.094142,0.044579,0.311895,-0.151699,0.062241,0.234360,-0.150526,0.048853,0.439331,-0.156384,0.056463,0.308932,-0.208526,0.054823,0.315301,-0.175957,0.051292,0.432258,-0.117572,0.046030,0.196326,-0.193761,0.052798,0.189905,-0.151699,0.062241,0.234360,-0.128156,0.052956,0.156876,-0.164168,0.059073,0.021857,-0.202301,0.051116,0.072661,-0.136921,0.045292,0.039714,-0.123243,0.043939,-0.069231,-0.136272,0.043673,-0.128332,-0.164168,0.059073,0.021857,-0.204737,0.036207,-0.177164,-0.247425,0.051575,-0.104161,-0.204768,0.056149,-0.051273,-0.235058,0.052214,-0.045032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,4.841667,-0.222167,3.893260,0.272976,-0.151414,0.052073,0.352415,0.000077,0.019725,6.800993,0.244678,-0.156367,0.052787,0.130245,0.000210,0.179623,11.501273,0.645569,-0.187955,0.048976,-0.079046,0.000075,-0.122671,0.046256,0.424828,-0.094145,0.044578,0.311892,-0.151696,0.062242,0.234363,-0.150527,0.048854,0.439331,-0.156386,0.056465,0.308930,-0.208522,0.054824,0.315303,-0.175956,0.051289,0.432262,-0.117569,0.046034,0.196324,-0.193763,0.052801,0.189906,-0.151696,0.062242,0.234363,-0.128154,0.052958,0.156879,-0.164170,0.059075,0.021861,-0.202295,0.051115,0.072659,-0.136920,0.045288,0.039715,-0.123245,0.043937,-0.069230,-0.136273,0.043674,-0.128333,-0.164170,0.059075,0.021861,-0.204737,0.036209,-0.177165,-0.247426,0.051574,-0.104156,-0.204764,0.056149,-0.051271,-0.235059,0.052212,-0.045032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,4.850000,-0.222328,3.893594,0.271523,-0.151413,0.052073,0.352416,0.000076,0.020193,6.801441,0.244397,-0.156368,0.052788,0.130245,0.000210,0.179620,11.501757,0.648151,-0.187955,0.048978,-0.079047,0.000075,-0.122666,0.046247,0.424828,-0.094144,0.044580,0.311896,-0.151696,0.062239,0.234359,-0.150526,0.048858,0.439334,-0.156385,0.056472,0.308932,-0.208522,0.054823,0.315302,-0.175956,0.051294,0.432266,-0.117572,0.046036,0.196324,-0.193764,0.052802,0.189906,-0.151696,0.062239,0.234359,-0.128154,0.052957,0.156882,-0.164171,0.059076,0.021860,-0.202297,0.051116,0.072663,-0.136922,0.045289,0.039714,-0.123248,0.043943,-0.069232,-0.136274,0.043680,-0.128334,-0.164171,0.059076,0.021860,-0.204740,0.036208,-0.177166,-0.247424,0.051576,-0.104159,-0.204765,0.056148,-0.051270,-0.235059,0.052213,-0.045033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,4.858333,-0.221589,3.894358,0.272672,-0.151414,0.052071,0.352415,0.000076,0.019279,6.800691,0.246979,-0.156368,0.052786,0.130245,0.000211,0.179263,11.500406,0.644733,-0.187953,0.048976,-0.079047,0.000076,-0.122664,0.046248,0.424832,-0.094145,0.044579,0.311890,-0.151697,0.062240,0.234359,-0.150525,0.048855,0.439330,-0.156387,0.056467,0.308934,-0.208526,0.054822,0.315303,-0.175957,0.051289,0.432262,-0.117576,0.046035,0.196325,-0.193764,0.052799,0.189908,-0.151697,0.062240,0.234359,-0.128157,0.052958,0.156881,-0.164170,0.059075,0.021859,-0.202297,0.051111,0.072662,-0.136920,0.045286,0.039713,-0.123243,0.043938,-0.069230,-0.136271,0.043672,-0.128332,-0.164170,0.059075,0.021859,-0.204735,0.036210,-0.177165,-0.247424,0.051574,-0.104158,-0.204765,0.056152,-0.051274,-0.235057,0.052214,-0.045035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,4.866667,-0.222216,3.893340,0.273063,-0.151414,0.052071,0.352414,0.000074,0.019696,6.801781,0.244693,-0.156367,0.052786,0.130246,0.000209,0.179717,11.500900,0.645515,-0.187955,0.048975,-0.079046,0.000075,-0.122666,0.046251,0.424830,-0.094146,0.044577,0.311893,-0.151695,0.062239,0.234355,-0.150526,0.048853,0.439330,-0.156387,0.056465,0.308928,-0.208523,0.054820,0.315301,-0.175957,0.051288,0.432264,-0.117571,0.046033,0.196326,-0.193762,0.052801,0.189909,-0.151695,0.062239,0.234355,-0.128156,0.052955,0.156880,-0.164172,0.059074,0.021862,-0.202295,0.051112,0.072665,-0.136922,0.045288,0.039716,-0.123245,0.043938,-0.069229,-0.136274,0.043672,-0.128331,-0.164172,0.059074,0.021862,-0.204740,0.036209,-0.177167,-0.247425,0.051574,-0.104160,-0.204765,0.056151,-0.051271,-0.235057,0.052210,-0.045033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,4.875000,-0.222003,3.893626,0.272876,-0.151415,0.052072,0.352416,0.000077,0.019761,6.800919,0.244387,-0.156370,0.052787,0.130245,0.000211,0.178912,11.500573,0.645494,-0.187955,0.048976,-0.079047,0.000075,-0.122665,0.046249,0.424828,-0.094146,0.044581,0.311893,-0.151699,0.062241,0.234360,-0.150528,0.048856,0.439335,-0.156388,0.056463,0.308933,-0.208520,0.054824,0.315302,-0.175961,0.051291,0.432266,-0.117578,0.046032,0.196330,-0.193761,0.052802,0.189904,-0.151699,0.062241,0.234360,-0.128156,0.052958,0.156880,-0.164173,0.059077,0.021858,-0.202299,0.051113,0.072661,-0.136924,0.045287,0.039716,-0.123246,0.043940,-0.069232,-0.136274,0.043672,-0.128332,-0.164173,0.059077,0.021858,-0.204739,0.036208,-0.177164,-0.247424,0.051577,-0.104161,-0.204763,0.056151,-0.051272,-0.235058,0.052210,-0.045037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,4.883333,-0.222506,3.894875,0.272262,-0.151415,0.052071,0.352416,0.000077,0.019127,6.801600,0.246279,-0.156370,0.052787,0.130246,0.000210,0.178328,11.500590,0.646192,-0.187955,0.048975,-0.079045,0.000075,-0.122663,0.046248,0.424826,-0.094147,0.044578,0.311895,-0.151699,0.062241,0.234362,-0.150525,0.048857,0.439333,-0.156387,0.056462,0.308930,-0.208525,0.054821,0.315304,-0.175956,0.051292,0.432265,-0.117574,0.046035,0.196326,-0.193764,0.052801,0.189905,-0.151699,0.062241,0.234362,-0.128157,0.052957,0.156880,-0.164174,0.059076,0.021860,-0.202299,0.051111,0.072663,-0.136925,0.045287,0.039714,-0.123248,0.043940,-0.069229,-0.136272,0.043671,-0.128331,-0.164174,0.059076,0.021860,-0.204737,0.036206,-0.177161,-0.247426,0.051574,-0.104156,-0.204763,0.056147,-0.051269,-0.235057,0.052212,-0.045034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,4.891667,-0.222819,3.893800,0.271868,-0.151416,0.052073,0.352415,0.000076,0.019647,6.801201,0.245799,-0.156369,0.052787,0.130245,0.000210,0.179708,11.500643,0.644899,-0.187956,0.048975,-0.079045,0.000076,-0.122666,0.046252,0.424828,-0.094146,0.044578,0.311892,-0.151699,0.062242,0.234358,-0.150530,0.048855,0.439332,-0.156389,0.056468,0.308932,-0.208527,0.054822,0.315300,-0.175958,0.051297,0.432262,-0.117572,0.046031,0.196330,-0.193764,0.052801,0.189906,-0.151699,0.062242,0.234358,-0.128157,0.052958,0.156879,-0.164174,0.059076,0.021857,-0.202295,0.051111,0.072661,-0.136925,0.045289,0.039715,-0.123248,0.043935,-0.069229,-0.136268,0.043674,-0.128329,-0.164174,0.059076,0.021857,-0.204741,0.036209,-0.177165,-0.247426,0.051574,-0.104158,-0.204766,0.056147,-0.051270,-0.235058,0.052214,-0.045031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,4.900000,-0.222757,3.893301,0.271411,-0.151414,0.052071,0.352417,0.000078,0.019380,6.801217,0.247308,-0.156367,0.052786,0.130245,0.000209,0.179121,11.500760,0.645616,-0.187955,0.048975,-0.079048,0.000075,-0.122664,0.046248,0.424828,-0.094141,0.044577,0.311898,-0.151696,0.062239,0.234363,-0.150530,0.048854,0.439329,-0.156388,0.056463,0.308932,-0.208525,0.054822,0.315304,-0.175957,0.051295,0.432265,-0.117575,0.046034,0.196326,-0.193761,0.052800,0.189905,-0.151696,0.062239,0.234363,-0.128151,0.052957,0.156877,-0.164173,0.059075,0.021857,-0.202293,0.051109,0.072660,-0.136923,0.045287,0.039720,-0.123247,0.043938,-0.069231,-0.136272,0.043672,-0.128334,-0.164173,0.059075,0.021857,-0.204737,0.036207,-0.177168,-0.247428,0.051575,-0.104160,-0.204765,0.056151,-0.051272,-0.235055,0.052211,-0.045034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,4.908333,-0.222282,3.894086,0.272455,-0.151414,0.052073,0.352414,0.000076,0.020089,6.800618,0.247080,-0.156368,0.052787,0.130244,0.000209,0.179177,11.500893,0.647281,-0.187954,0.048977,-0.079047,0.000075,-0.122665,0.046249,0.424825,-0.094141,0.044580,0.311895,-0.151699,0.062243,0.234358,-0.150523,0.048858,0.439332,-0.156388,0.056464,0.308929,-0.208526,0.054824,0.315299,-0.175959,0.051294,0.432261,-0.117575,0.046033,0.196325,-0.193762,0.052797,0.189903,-0.151699,0.062243,0.234358,-0.128152,0.052956,0.156877,-0.164171,0.059077,0.021859,-0.202294,0.051112,0.072664,-0.136921,0.045291,0.039710,-0.123244,0.043943,-0.069232,-0.136274,0.043675,-0.128334,-0.164171,0.059077,0.021859,-0.204733,0.036210,-0.177165,-0.247426,0.051575,-0.104160,-0.204764,0.056152,-0.051272,-0.235058,0.052212,-0.045033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,4.916667,-0.222021,3.893639,0.271883,-0.151413,0.052070,0.352414,0.000076,0.019195,6.801409,0.248608,-0.156367,0.052787,0.130245,0.000208,0.180106,11.501370,0.645288,-0.187954,0.048975,-0.079046,0.000075,-0.122663,0.046248,0.424827,-0.094142,0.044577,0.311891,-0.151694,0.062240,0.234356,-0.150527,0.048852,0.439330,-0.156386,0.056463,0.308930,-0.208523,0.054821,0.315301,-0.175957,0.051292,0.432265,-0.117572,0.046037,0.196325,-0.193762,0.052799,0.189903,-0.151694,0.062240,0.234356,-0.128155,0.052958,0.156882,-0.164172,0.059075,0.021860,-0.202293,0.051110,0.072664,-0.136922,0.045289,0.039718,-0.123244,0.043939,-0.069231,-0.136271,0.043670,-0.128334,-0.164172,0.059075,0.021860,-0.204740,0.036212,-0.177164,-0.247426,0.051575,-0.104157,-0.204763,0.056147,-0.051270,-0.235055,0.052212,-0.045036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,4.925000,-0.222129,3.894323,0.272339,-0.151414,0.052073,0.352415,0.000076,0.019943,6.801617,0.245780,-0.156368,0.052788,0.130244,0.000210,0.180025,11.500773,0.646090,-0.187955,0.048976,-0.079048,0.000075,-0.122663,0.046250,0.424829,-0.094142,0.044579,0.311891,-0.151697,0.062241,0.234359,-0.150526,0.048856,0.439330,-0.156387,0.056466,0.308928,-0.208526,0.054823,0.315302,-0.175956,0.051292,0.432265,-0.117573,0.046033,0.196326,-0.193763,0.052803,0.189903,-0.151697,0.062241,0.234359,-0.128153,0.052957,0.156879,-0.164172,0.059073,0.021859,-0.202295,0.051113,0.072662,-0.136926,0.045295,0.039714,-0.123249,0.043939,-0.069230,-0.136271,0.043676,-0.128331,-0.164172,0.059073,0.021859,-0.204739,0.036208,-0.177170,-0.247425,0.051576,-0.104158,-0.204764,0.056154,-0.051276,-0.235055,0.052210,-0.045034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,4.933333,-0.222760,3.894037,0.272208,-0.151413,0.052072,0.352415,0.000078,0.020408,6.801772,0.248101,-0.156368,0.052787,0.130245,0.000208,0.179920,11.500055,0.645930,-0.187954,0.048976,-0.079046,0.000076,-0.122666,0.046248,0.424829,-0.094144,0.044580,0.311892,-0.151697,0.062239,0.234362,-0.150525,0.048858,0.439330,-0.156383,0.056464,0.308933,-0.208525,0.054822,0.315302,-0.175955,0.051293,0.432260,-0.117569,0.046032,0.196326,-0.193762,0.052798,0.189901,-0.151697,0.062239,0.234362,-0.128156,0.052959,0.156877,-0.164175,0.059076,0.021860,-0.202296,0.051112,0.072663,-0.136922,0.045291,0.039714,-0.123243,0.043938,-0.069226,-0.136273,0.043671,-0.128334,-0.164175,0.059076,0.021860,-0.204735,0.036212,-0.177168,-0.247425,0.051574,-0.104156,-0.204765,0.056152,-0.051272,-0.235056,0.052209,-0.045033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,4.941667,-0.222794,3.894260,0.271587,-0.151415,0.052072,0.352414,0.000075,0.019888,6.800893,0.246476,-0.156368,0.052786,0.130244,0.000208,0.178261,11.500671,0.646768,-0.187955,0.048976,-0.079045,0.000076,-0.122666,0.046252,0.424829,-0.094144,0.044575,0.311892,-0.151700,0.062239,0.234358,-0.150527,0.048857,0.439330,-0.156387,0.056468,0.308927,-0.208523,0.054823,0.315301,-0.175956,0.051290,0.432265,-0.117573,0.046034,0.196324,-0.193764,0.052800,0.189903,-0.151700,0.062239,0.234358,-0.128156,0.052957,0.156877,-0.164171,0.059078,0.021862,-0.202292,0.051110,0.072664,-0.136925,0.045287,0.039715,-0.123245,0.043941,-0.069228,-0.136273,0.043674,-0.128329,-0.164171,0.059078,0.021862,-0.204738,0.036207,-0.177168,-0.247424,0.051574,-0.104155,-0.204767,0.056148,-0.051271,-0.235061,0.052214,-0.045034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,4.950000,-0.223116,3.893628,0.273756,-0.151414,0.052072,0.352416,0.000076,0.018865,6.801308,0.246850,-0.156368,0.052786,0.130245,0.000210,0.179863,11.501305,0.646323,-0.187954,0.048976,-0.079047,0.000075,-0.122663,0.046253,0.424832,-0.094143,0.044579,0.311895,-0.151698,0.062240,0.234359,-0.150528,0.048857,0.439335,-0.156386,0.056464,0.308933,-0.208525,0.054821,0.315301,-0.175957,0.051291,0.432262,-0.117570,0.046033,0.196327,-0.193763,0.052799,0.189905,-0.151698,0.062240,0.234359,-0.128154,0.052958,0.156878,-0.164172,0.059072,0.021858,-0.202295,0.051111,0.072663,-0.136923,0.045286,0.039712,-0.123249,0.043942,-0.069231,-0.136272,0.043673,-0.128332,-0.164172,0.059072,0.021858,-0.204739,0.036208,-0.177166,-0.247424,0.051575,-0.104155,-0.204760,0.056149,-0.051272,-0.235057,0.052211,-0.045036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,4.958333,-0.222955,3.894330,0.272108,-0.151413,0.052072,0.352416,0.000077,0.019669,6.800936,0.243771,-0.156367,0.052786,0.130245,0.000211,0.179516,11.501389,0.646114,-0.187954,0.048975,-0.079046,0.000076,-0.122664,0.046249,0.424828,-0.094144,0.044578,0.311894,-0.151697,0.062239,0.234362,-0.150525,0.048856,0.439334,-0.156386,0.056465,0.308929,-0.208522,0.054820,0.315303,-0.175955,0.051294,0.432265,-0.117569,0.046033,0.196328,-0.193763,0.052801,0.189906,-0.151697,0.062239,0.234362,-0.128154,0.052956,0.156879,-0.164171,0.059073,0.021858,-0.202296,0.051115,0.072659,-0.136921,0.045286,0.039714,-0.123245,0.043939,-0.069229,-0.136271,0.043673,-0.128332,-0.164171,0.059073,0.021858,-0.204739,0.036208,-0.177162,-0.247425,0.051573,-0.104155,-0.204764,0.056148,-0.051274,-0.235057,0.052213,-0.045034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,4.966667,-0.222429,3.894052,0.271010,-0.151413,0.052072,0.352415,0.000077,0.019517,6.801229,0.245576,-0.156367,0.052786,0.130246,0.000208,0.178917,11.501302,0.647623,-0.187953,0.048977,-0.079047,0.000075,-0.122660,0.046251,0.424830,-0.094142,0.044576,0.311891,-0.151695,0.062240,0.234360,-0.150525,0.048854,0.439330,-0.156385,0.056465,0.308930,-0.208524,0.054823,0.315303,-0.175959,0.051293,0.432266,-0.117571,0.046031,0.196329,-0.193763,0.052801,0.189904,-0.151695,0.062240,0.234360,-0.128154,0.052958,0.156878,-0.164170,0.059076,0.021860,-0.202294,0.051109,0.072665,-0.136923,0.045286,0.039717,-0.123244,0.043941,-0.069230,-0.136270,0.043678,-0.128334,-0.164170,0.059076,0.021860,-0.204736,0.036207,-0.177166,-0.247423,0.051574,-0.104157,-0.204766,0.056150,-0.051271,-0.235054,0.052213,-0.045034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,4.975000,-0.221979,3.893298,0.272767,-0.151413,0.052072,0.352416,0.000077,0.019556,6.800966,0.245398,-0.156368,0.052786,0.130245,0.000210,0.179550,11.499884,0.645119,-0.187954,0.048975,-0.079045,0.000076,-0.122668,0.046249,0.424828,-0.094139,0.044579,0.311896,-0.151697,0.062240,0.234361,-0.150527,0.048854,0.439331,-0.156386,0.056464,0.308932,-0.208522,0.054823,0.315304,-0.175954,0.051291,0.432265,-0.117574,0.046035,0.196326,-0.193764,0.052799,0.189905,-0.151697,0.062240,0.234361,-0.128154,0.052955,0.156881,-0.164171,0.059074,0.021860,-0.202296,0.051114,0.072662,-0.136922,0.045287,0.039714,-0.123246,0.043936,-0.069223,-0.136272,0.043673,-0.128328,-0.164171,0.059074,0.021860,-0.204738,0.036207,-0.177165,-0.247424,0.051575,-0.104161,-0.204763,0.056149,-0.051272,-0.235057,0.052211,-0.045032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,4.983333,-0.221745,3.894354,0.273202,-0.151414,0.052072,0.352415,0.000076,0.019456,6.800696,0.245771,-0.156368,0.052786,0.130245,0.000209,0.179225,11.501053,0.647933,-0.187954,0.048976,-0.079045,0.000075,-0.122665,0.046251,0.424828,-0.094143,0.044577,0.311894,-0.151699,0.062241,0.234360,-0.150524,0.048853,0.439330,-0.156388,0.056467,0.308929,-0.208522,0.054821,0.315301,-0.175955,0.051289,0.432264,-0.117572,0.046034,0.196328,-0.193762,0.052800,0.189903,-0.151699,0.062241,0.234360,-0.128156,0.052955,0.156878,-0.164171,0.059073,0.021860,-0.202295,0.051112,0.072661,-0.136922,0.045290,0.039713,-0.123248,0.043945,-0.069231,-0.136270,0.043674,-0.128330,-0.164171,0.059073,0.021860,-0.204737,0.036208,-0.177163,-0.247424,0.051573,-0.104156,-0.204763,0.056150,-0.051271,-0.235056,0.052211,-0.045034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,4.991667,-0.222218,3.894212,0.270850,-0.151412,0.052071,0.352414,0.000075,0.019862,6.800500,0.242355,-0.156367,0.052786,0.130243,0.000208,0.178324,11.501321,0.647768,-0.187953,0.048975,-0.079046,0.000075,-0.122666,0.046246,0.424829,-0.094139,0.044576,0.311893,-0.151697,0.062240,0.234353,-0.150523,0.048855,0.439329,-0.156385,0.056467,0.308928,-0.208523,0.054821,0.315303,-0.175955,0.051293,0.432264,-0.117572,0.046031,0.196322,-0.193764,0.052802,0.189901,-0.151697,0.062240,0.234353,-0.128155,0.052958,0.156878,-0.164169,0.059076,0.021860,-0.202295,0.051115,0.072661,-0.136920,0.045284,0.039715,-0.123242,0.043943,-0.069228,-0.136269,0.043672,-0.128333,-0.164169,0.059076,0.021860,-0.204737,0.036209,-0.177164,-0.247425,0.051570,-0.104158,-0.204761,0.056146,-0.051272,-0.235057,0.052215,-0.045032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,5.000000,-0.222566,3.894447,0.273851,-0.151412,0.052071,0.352414,0.000077,0.019707,6.800582,0.247627,-0.156368,0.052786,0.130244,0.000209,0.180697,11.501025,0.647162,-0.187954,0.048974,-0.079047,0.000075,-0.122660,0.046248,0.424826,-0.094138,0.044579,0.311890,-0.151700,0.062241,0.234358,-0.150526,0.048855,0.439332,-0.156381,0.056465,0.308930,-0.208524,0.054818,0.315299,-0.175955,0.051293,0.432263,-0.117571,0.046035,0.196324,-0.193761,0.052797,0.189902,-0.151700,0.062241,0.234358,-0.128157,0.052956,0.156881,-0.164170,0.059073,0.021858,-0.202295,0.051112,0.072663,-0.136921,0.045290,0.039712,-0.123244,0.043937,-0.069228,-0.136271,0.043674,-0.128336,-0.164170,0.059073,0.021858,-0.204735,0.036211,-0.177169,-0.247427,0.051572,-0.104159,-0.204764,0.056149,-0.051270,-0.235055,0.052207,-0.045031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,5.008333,-0.222726,3.894136,0.272077,-0.151413,0.052072,0.352413,0.000076,0.020019,6.801021,0.247766,-0.156367,0.052786,0.130244,0.000210,0.179163,11.500355,0.645912,-0.187952,0.048976,-0.079047,0.000076,-0.122664,0.046251,0.424826,-0.094144,0.044578,0.311890,-0.151697,0.062240,0.234356,-0.150525,0.048856,0.439330,-0.156385,0.056463,0.308926,-0.208522,0.054823,0.315299,-0.175955,0.051291,0.432264,-0.117571,0.046034,0.196325,-0.193760,0.052797,0.189904,-0.151697,0.062240,0.234356,-0.128157,0.052958,0.156880,-0.164170,0.059077,0.021857,-0.202294,0.051111,0.072661,-0.136921,0.045288,0.039713,-0.123243,0.043940,-0.069229,-0.136268,0.043672,-0.128331,-0.164170,0.059077,0.021857,-0.204735,0.036211,-0.177167,-0.247423,0.051574,-0.104161,-0.204761,0.056150,-0.051274,-0.235055,0.052212,-0.045032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,5.016667,-0.222851,3.893619,0.273014,-0.151413,0.052071,0.352414,0.000076,0.019440,6.801161,0.247398,-0.156366,0.052786,0.130242,0.000209,0.180287,11.500549,0.645023,-0.187953,0.048976,-0.079047,0.000075,-0.122664,0.046249,0.424827,-0.094143,0.044578,0.311894,-0.151697,0.062239,0.234357,-0.150525,0.048855,0.439332,-0.156384,0.056466,0.308928,-0.208522,0.054819,0.315300,-0.175956,0.051293,0.432262,-0.117570,0.046032,0.196325,-0.193762,0.052799,0.189899,-0.151697,0.062239,0.234357,-0.128153,0.052960,0.156878,-0.164172,0.059073,0.021858,-0.202294,0.051111,0.072661,-0.136920,0.045287,0.039710,-0.123245,0.043940,-0.069228,-0.136268,0.043672,-0.128334,-0.164172,0.059073,0.021858,-0.204738,0.036211,-0.177168,-0.247424,0.051575,-0.104161,-0.204764,0.056148,-0.051269,-0.235052,0.052214,-0.045035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,5.025000,-0.223218,3.893585,0.271874,-0.151414,0.052073,0.352414,0.000076,0.020871,6.801402,0.245576,-0.156368,0.052786,0.130244,0.000210,0.177942,11.500459,0.646007,-0.187953,0.048976,-0.079046,0.000076,-0.122663,0.046250,0.424829,-0.094144,0.044579,0.311894,-0.151697,0.062239,0.234359,-0.150528,0.048857,0.439331,-0.156387,0.056466,0.308930,-0.208521,0.054823,0.315299,-0.175955,0.051296,0.432262,-0.117574,0.046032,0.196325,-0.193761,0.052797,0.189905,-0.151697,0.062239,0.234359,-0.128152,0.052956,0.156878,-0.164171,0.059077,0.021857,-0.202296,0.051115,0.072661,-0.136923,0.045289,0.039716,-0.123243,0.043940,-0.069228,-0.136271,0.043672,-0.128330,-0.164171,0.059077,0.021857,-0.204737,0.036207,-0.177164,-0.247423,0.051572,-0.104159,-0.204762,0.056150,-0.051273,-0.235057,0.052215,-0.045035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,5.033333,-0.222263,3.894387,0.273091,-0.151414,0.052072,0.352415,0.000076,0.019525,6.800867,0.248015,-0.156369,0.052785,0.130245,0.000208,0.179556,11.501525,0.647388,-0.187955,0.048975,-0.079046,0.000075,-0.122665,0.046251,0.424827,-0.094144,0.044580,0.311893,-0.151698,0.062239,0.234359,-0.150526,0.048854,0.439331,-0.156387,0.056466,0.308928,-0.208524,0.054823,0.315303,-0.175956,0.051291,0.432265,-0.117576,0.046036,0.196323,-0.193766,0.052796,0.189903,-0.151698,0.062239,0.234359,-0.128155,0.052957,0.156878,-0.164171,0.059073,0.021862,-0.202298,0.051111,0.072666,-0.136923,0.045287,0.039716,-0.123245,0.043940,-0.069230,-0.136273,0.043674,-0.128335,-0.164171,0.059073,0.021862,-0.204737,0.036207,-0.177162,-0.247426,0.051573,-0.104156,-0.204764,0.056146,-0.051274,-0.235060,0.052210,-0.045033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,5.041667,-0.223319,3.893772,0.273911,-0.151415,0.052071,0.352416,0.000076,0.019330,6.801775,0.246236,-0.156370,0.052786,0.130246,0.000211,0.179281,11.500648,0.647363,-0.187955,0.048974,-0.079045,0.000076,-0.122668,0.046250,0.424828,-0.094144,0.044578,0.311895,-0.151698,0.062238,0.234358,-0.150527,0.048854,0.439332,-0.156387,0.056463,0.308932,-0.208525,0.054818,0.315302,-0.175956,0.051294,0.432266,-0.117578,0.046034,0.196327,-0.193762,0.052799,0.189907,-0.151698,0.062238,0.234358,-0.128157,0.052958,0.156884,-0.164174,0.059072,0.021860,-0.202298,0.051111,0.072667,-0.136928,0.045287,0.039713,-0.123243,0.043940,-0.069228,-0.136274,0.043674,-0.128330,-0.164174,0.059072,0.021860,-0.204737,0.036205,-0.177164,-0.247424,0.051573,-0.104157,-0.204765,0.056148,-0.051271,-0.235059,0.052209,-0.045032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
