Format Version,1.21,Take Name,Take 2023-07-06 12.25.04 AM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-07-06 12.25.04.335 AM,Total Frames in Take,3601,Total Exported Frames,3601,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.037668,-0.003493,-0.024742,-0.245136,0.051694,0.310206,0.000026,-0.000997,0.001038,0.003962,-0.229603,0.052642,0.088515,0.000005,-0.001088,0.001478,-0.001540,-0.227679,0.048682,-0.123671,0.000003,-0.221395,0.045449,0.384386,-0.185310,0.044041,0.273695,-0.237293,0.062354,0.192343,-0.250213,0.048115,0.396999,-0.247152,0.056355,0.266403,-0.299585,0.054892,0.269350,-0.275007,0.050653,0.388269,-0.198899,0.045822,0.158648,-0.273801,0.052753,0.143175,-0.237293,0.062354,0.192343,-0.204777,0.052501,0.118099,-0.224612,0.059012,-0.019877,-0.268382,0.051132,0.026148,-0.199454,0.044921,0.001070,-0.166243,0.043003,-0.101272,-0.167256,0.042519,-0.161744,-0.224612,0.059012,-0.019877,-0.224761,0.035547,-0.223151,-0.280899,0.051750,-0.160123,-0.249491,0.056300,-0.099800,-0.280494,0.052645,-0.099731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,0.038857,-0.004600,-0.022648,-0.245135,0.051694,0.310209,0.000026,-0.000980,0.002196,0.002239,-0.229602,0.052643,0.088517,0.000004,-0.000618,0.001478,-0.001996,-0.227680,0.048682,-0.123669,0.000002,-0.221393,0.045450,0.384392,-0.185304,0.044043,0.273698,-0.237290,0.062353,0.192347,-0.250216,0.048109,0.396997,-0.247151,0.056358,0.266409,-0.299587,0.054892,0.269350,-0.275003,0.050649,0.388266,-0.198901,0.045824,0.158650,-0.273797,0.052755,0.143177,-0.237290,0.062353,0.192347,-0.204775,0.052500,0.118103,-0.224613,0.059013,-0.019877,-0.268383,0.051133,0.026152,-0.199458,0.044920,0.001071,-0.166241,0.043003,-0.101266,-0.167255,0.042517,-0.161742,-0.224613,0.059013,-0.019877,-0.224763,0.035548,-0.223149,-0.280901,0.051753,-0.160122,-0.249495,0.056293,-0.099800,-0.280493,0.052645,-0.099726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,0.038762,-0.003776,-0.023158,-0.245135,0.051692,0.310211,0.000026,-0.000072,0.001327,0.003602,-0.229603,0.052641,0.088519,0.000005,-0.002194,0.001930,0.000536,-0.227681,0.048683,-0.123667,0.000002,-0.221394,0.045446,0.384394,-0.185305,0.044044,0.273703,-0.237292,0.062349,0.192346,-0.250214,0.048109,0.397001,-0.247153,0.056354,0.266411,-0.299588,0.054894,0.269351,-0.274999,0.050646,0.388271,-0.198900,0.045821,0.158654,-0.273801,0.052752,0.143178,-0.237292,0.062349,0.192346,-0.204775,0.052499,0.118102,-0.224613,0.059017,-0.019876,-0.268385,0.051130,0.026152,-0.199454,0.044917,0.001076,-0.166242,0.043009,-0.101265,-0.167258,0.042519,-0.161739,-0.224613,0.059017,-0.019876,-0.224763,0.035548,-0.223148,-0.280903,0.051750,-0.160120,-0.249494,0.056299,-0.099797,-0.280493,0.052642,-0.099726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,0.039768,-0.003719,-0.024339,-0.245138,0.051693,0.310212,0.000024,-0.000908,0.001510,0.007564,-0.229604,0.052641,0.088521,0.000005,-0.000244,0.002704,0.001270,-0.227682,0.048682,-0.123667,0.000005,-0.221400,0.045448,0.384395,-0.185312,0.044043,0.273700,-0.237294,0.062354,0.192349,-0.250217,0.048106,0.397003,-0.247152,0.056355,0.266410,-0.299588,0.054895,0.269357,-0.275002,0.050648,0.388269,-0.198902,0.045819,0.158655,-0.273799,0.052747,0.143180,-0.237294,0.062354,0.192349,-0.204774,0.052504,0.118107,-0.224614,0.059009,-0.019869,-0.268390,0.051129,0.026151,-0.199454,0.044923,0.001073,-0.166238,0.043009,-0.101270,-0.167257,0.042520,-0.161740,-0.224614,0.059009,-0.019869,-0.224767,0.035549,-0.223149,-0.280903,0.051748,-0.160120,-0.249497,0.056297,-0.099796,-0.280498,0.052645,-0.099726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,0.040102,-0.003890,-0.023318,-0.245138,0.051692,0.310212,0.000026,-0.001136,0.001400,0.004491,-0.229605,0.052640,0.088521,0.000005,-0.000669,0.001618,0.000590,-0.227683,0.048681,-0.123666,0.000004,-0.221398,0.045448,0.384395,-0.185310,0.044040,0.273701,-0.237293,0.062353,0.192350,-0.250217,0.048109,0.397002,-0.247154,0.056357,0.266412,-0.299590,0.054893,0.269354,-0.275004,0.050641,0.388272,-0.198904,0.045819,0.158657,-0.273802,0.052750,0.143179,-0.237293,0.062353,0.192350,-0.204777,0.052501,0.118104,-0.224617,0.059011,-0.019870,-0.268384,0.051129,0.026154,-0.199455,0.044918,0.001073,-0.166246,0.043003,-0.101261,-0.167257,0.042523,-0.161743,-0.224617,0.059011,-0.019870,-0.224769,0.035545,-0.223145,-0.280899,0.051749,-0.160120,-0.249496,0.056297,-0.099795,-0.280497,0.052640,-0.099724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,0.040034,-0.003633,-0.024778,-0.245137,0.051692,0.310211,0.000024,-0.000483,0.002074,0.004962,-0.229605,0.052641,0.088520,0.000004,-0.002330,0.003384,0.001993,-0.227684,0.048682,-0.123666,0.000004,-0.221397,0.045446,0.384396,-0.185308,0.044042,0.273700,-0.237296,0.062353,0.192346,-0.250216,0.048105,0.397004,-0.247156,0.056356,0.266413,-0.299587,0.054895,0.269348,-0.275001,0.050647,0.388270,-0.198902,0.045821,0.158654,-0.273798,0.052748,0.143181,-0.237296,0.062353,0.192346,-0.204780,0.052501,0.118103,-0.224617,0.059013,-0.019871,-0.268386,0.051133,0.026155,-0.199459,0.044919,0.001072,-0.166243,0.043009,-0.101270,-0.167261,0.042519,-0.161743,-0.224617,0.059013,-0.019871,-0.224769,0.035544,-0.223147,-0.280903,0.051747,-0.160114,-0.249496,0.056299,-0.099793,-0.280500,0.052641,-0.099725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,0.039487,-0.003938,-0.024839,-0.245140,0.051693,0.310210,0.000024,-0.000863,0.002129,0.003204,-0.229607,0.052641,0.088520,0.000005,-0.000925,0.001443,-0.000398,-0.227686,0.048682,-0.123668,0.000003,-0.221399,0.045447,0.384392,-0.185312,0.044042,0.273700,-0.237296,0.062353,0.192348,-0.250218,0.048109,0.397003,-0.247156,0.056359,0.266411,-0.299589,0.054895,0.269354,-0.275008,0.050648,0.388264,-0.198904,0.045818,0.158654,-0.273803,0.052752,0.143178,-0.237296,0.062353,0.192348,-0.204778,0.052503,0.118102,-0.224620,0.059011,-0.019872,-0.268385,0.051131,0.026151,-0.199464,0.044920,0.001076,-0.166246,0.043007,-0.101268,-0.167261,0.042518,-0.161741,-0.224620,0.059011,-0.019872,-0.224769,0.035547,-0.223149,-0.280905,0.051752,-0.160120,-0.249497,0.056297,-0.099800,-0.280501,0.052642,-0.099727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,0.039133,-0.003964,-0.023793,-0.245140,0.051693,0.310211,0.000027,-0.000838,0.001549,0.003494,-0.229606,0.052641,0.088518,0.000007,-0.001263,0.002095,-0.002179,-0.227685,0.048682,-0.123668,0.000005,-0.221398,0.045446,0.384391,-0.185311,0.044044,0.273701,-0.237298,0.062352,0.192352,-0.250222,0.048108,0.397000,-0.247157,0.056355,0.266412,-0.299590,0.054893,0.269351,-0.275005,0.050650,0.388270,-0.198902,0.045820,0.158654,-0.273800,0.052753,0.143176,-0.237298,0.062352,0.192352,-0.204779,0.052502,0.118102,-0.224617,0.059012,-0.019874,-0.268388,0.051131,0.026149,-0.199460,0.044919,0.001070,-0.166241,0.043005,-0.101264,-0.167262,0.042519,-0.161746,-0.224617,0.059012,-0.019874,-0.224769,0.035543,-0.223148,-0.280906,0.051757,-0.160122,-0.249498,0.056297,-0.099795,-0.280500,0.052644,-0.099729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,0.039247,-0.003713,-0.022478,-0.245138,0.051692,0.310207,0.000027,-0.000679,0.001570,0.001029,-0.229606,0.052642,0.088516,0.000004,-0.001382,0.000654,-0.002268,-0.227683,0.048683,-0.123670,0.000002,-0.221397,0.045446,0.384388,-0.185309,0.044044,0.273698,-0.237294,0.062354,0.192342,-0.250218,0.048108,0.396997,-0.247155,0.056353,0.266408,-0.299591,0.054891,0.269350,-0.275002,0.050648,0.388269,-0.198904,0.045821,0.158653,-0.273802,0.052755,0.143174,-0.237294,0.062354,0.192342,-0.204781,0.052497,0.118101,-0.224616,0.059015,-0.019879,-0.268387,0.051132,0.026150,-0.199459,0.044919,0.001070,-0.166246,0.043006,-0.101265,-0.167258,0.042515,-0.161743,-0.224616,0.059015,-0.019879,-0.224764,0.035549,-0.223152,-0.280902,0.051754,-0.160125,-0.249499,0.056297,-0.099799,-0.280496,0.052645,-0.099727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,0.016268,-0.006689,0.008208,-0.245137,0.051718,0.310219,0.000012,0.000333,0.001247,-0.003287,-0.229606,0.052640,0.088514,0.000005,0.000044,0.001085,-0.002335,-0.227681,0.048684,-0.123672,0.000004,-0.221392,0.045627,0.384472,-0.185310,0.044041,0.273697,-0.237295,0.062349,0.192342,-0.250215,0.048107,0.396998,-0.247155,0.056355,0.266410,-0.299587,0.054896,0.269349,-0.275004,0.050652,0.388264,-0.198906,0.045817,0.158650,-0.273801,0.052753,0.143174,-0.237295,0.062349,0.192342,-0.204779,0.052497,0.118099,-0.224615,0.059015,-0.019876,-0.268389,0.051138,0.026146,-0.199458,0.044913,0.001065,-0.166241,0.043004,-0.101268,-0.167256,0.042521,-0.161746,-0.224615,0.059015,-0.019876,-0.224764,0.035550,-0.223153,-0.280900,0.051759,-0.160127,-0.249495,0.056298,-0.099799,-0.280495,0.052644,-0.099730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.133333,0.039540,-0.003715,-0.027187,-0.245137,0.051695,0.310208,0.000025,-0.000520,0.001090,0.003508,-0.229605,0.052643,0.088515,0.000006,-0.000563,0.000378,-0.003054,-0.227679,0.048683,-0.123670,0.000003,-0.221399,0.045449,0.384393,-0.185310,0.044042,0.273699,-0.237295,0.062355,0.192347,-0.250214,0.048111,0.396998,-0.247151,0.056357,0.266407,-0.299588,0.054901,0.269347,-0.275002,0.050650,0.388268,-0.198902,0.045821,0.158651,-0.273802,0.052754,0.143173,-0.237295,0.062355,0.192347,-0.204779,0.052501,0.118100,-0.224613,0.059014,-0.019876,-0.268388,0.051131,0.026145,-0.199458,0.044923,0.001069,-0.166242,0.043002,-0.101265,-0.167253,0.042518,-0.161744,-0.224613,0.059014,-0.019876,-0.224761,0.035549,-0.223154,-0.280896,0.051755,-0.160124,-0.249496,0.056298,-0.099802,-0.280493,0.052645,-0.099728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.141667,0.038134,-0.003767,-0.026140,-0.245135,0.051694,0.310206,0.000027,0.000545,0.001390,-0.000260,-0.229602,0.052643,0.088515,0.000006,-0.003200,0.000886,-0.001065,-0.227679,0.048684,-0.123670,0.000003,-0.221396,0.045451,0.384388,-0.185310,0.044040,0.273697,-0.237291,0.062352,0.192343,-0.250217,0.048112,0.396993,-0.247150,0.056358,0.266407,-0.299585,0.054895,0.269350,-0.274996,0.050651,0.388265,-0.198900,0.045820,0.158652,-0.273799,0.052754,0.143178,-0.237291,0.062352,0.192343,-0.204777,0.052500,0.118096,-0.224611,0.059018,-0.019877,-0.268383,0.051137,0.026147,-0.199455,0.044919,0.001068,-0.166240,0.043010,-0.101265,-0.167254,0.042519,-0.161742,-0.224611,0.059018,-0.019877,-0.224761,0.035544,-0.223151,-0.280898,0.051755,-0.160128,-0.249491,0.056296,-0.099797,-0.280494,0.052648,-0.099728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
