Format Version,1.21,Take Name,Take 2023-06-27 01.24.14 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-06-27 01.24.14.158 PM,Total Frames in Take,3150,Total Exported Frames,3150,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
989,8.241667,-168.264313,75.044815,175.205872,-0.235485,0.048910,-0.045890,0.000123,0.902753,56.248253,6.105331,-0.443812,0.043918,-0.068904,0.001592,3.858352,2.967107,6.012629,-0.546084,0.048994,-0.248477,0.000342,-0.289472,0.052889,-0.084781,-0.231760,0.056640,-0.101467,-0.199237,0.044097,0.007245,-0.280377,0.055281,-0.055157,-0.256998,0.039780,0.023553,-0.155066,0.044774,-0.064730,-0.367808,0.047818,-0.071573,-0.469533,0.047927,-0.134384,-0.519209,0.038002,-0.076925,-0.481760,0.046988,-0.061907,-0.380104,0.038872,0.000569,-0.484622,0.052201,-0.212150,-0.530830,0.055183,-0.323801,-0.582260,0.047926,-0.310706,-0.597314,0.037933,-0.196143,-0.535382,0.051735,-0.199581,0.009231,0.019995,0.013981,0.010030,0.019977,0.213954,0.159262,0.019991,0.013346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,8.250000,-168.104553,75.063408,174.901733,-0.235427,0.048939,-0.046092,0.000109,1.085443,56.297840,5.751813,-0.443688,0.043954,-0.069057,0.001555,3.786232,3.023907,5.754244,-0.546091,0.049009,-0.248607,0.000285,-0.289411,0.052744,-0.085047,-0.231661,0.056575,-0.101678,-0.199188,0.044301,0.007074,-0.280359,0.055223,-0.055391,-0.256966,0.039952,0.023364,-0.154974,0.044842,-0.064875,-0.367722,0.047595,-0.071831,-0.469435,0.047914,-0.134515,-0.519088,0.038292,-0.076992,-0.481627,0.047164,-0.062015,-0.379990,0.038838,0.000345,-0.484584,0.052062,-0.212320,-0.530897,0.055013,-0.323885,-0.582347,0.048014,-0.310743,-0.597297,0.038307,-0.196159,-0.535326,0.051648,-0.199924,0.009233,0.019997,0.013979,0.010031,0.019979,0.213957,0.159263,0.019993,0.013345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,8.258333,-169.094452,75.058769,176.133423,-0.235245,0.048746,-0.046216,0.000093,1.200661,56.291775,5.688671,-0.443614,0.044102,-0.069126,0.001552,3.558557,3.018224,5.604217,-0.546042,0.049001,-0.248748,0.000362,-0.289313,0.052958,-0.085078,-0.231409,0.056603,-0.101786,-0.198898,0.043773,0.006874,-0.280250,0.055295,-0.055406,-0.256835,0.039615,0.023232,-0.154764,0.044230,-0.065132,-0.367703,0.047772,-0.071867,-0.469400,0.048106,-0.134618,-0.518996,0.038534,-0.077058,-0.481501,0.047316,-0.062092,-0.379875,0.038783,0.000287,-0.484545,0.052087,-0.212435,-0.530696,0.054575,-0.324119,-0.582477,0.047933,-0.310907,-0.597254,0.038601,-0.196231,-0.535234,0.051809,-0.200050,0.009233,0.019996,0.013982,0.010030,0.019981,0.213955,0.159265,0.019992,0.013345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,8.266667,-169.226593,75.069168,176.223938,-0.235183,0.048677,-0.046250,0.000090,1.261010,56.260574,5.543626,-0.443512,0.044171,-0.069220,0.001544,3.415039,3.018129,5.585757,-0.545935,0.048965,-0.248875,0.000412,-0.289242,0.052886,-0.085126,-0.231337,0.056483,-0.101826,-0.198851,0.043734,0.006844,-0.280182,0.055240,-0.055437,-0.256783,0.039606,0.023200,-0.154701,0.044112,-0.065157,-0.367608,0.047737,-0.071932,-0.469263,0.048140,-0.134732,-0.518902,0.038698,-0.077185,-0.481377,0.047448,-0.062204,-0.379815,0.038827,0.000234,-0.484434,0.052055,-0.212602,-0.530615,0.054310,-0.324317,-0.582400,0.047780,-0.311083,-0.597097,0.038648,-0.196428,-0.535118,0.052044,-0.199944,0.009233,0.019997,0.013978,0.010030,0.019978,0.213955,0.159264,0.019991,0.013343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,8.275000,-168.223434,75.148262,175.048370,-0.235226,0.048799,-0.046109,0.000126,1.235234,56.235878,5.398641,-0.443437,0.044200,-0.069321,0.001524,3.476148,3.050140,5.435176,-0.545848,0.048960,-0.249003,0.000345,-0.289137,0.052671,-0.085148,-0.231408,0.056441,-0.101679,-0.199086,0.044079,0.007109,-0.280101,0.055129,-0.055457,-0.256842,0.039822,0.023304,-0.154779,0.044652,-0.064783,-0.367529,0.047622,-0.072035,-0.469122,0.048056,-0.134834,-0.518833,0.038797,-0.077295,-0.481315,0.047544,-0.062338,-0.379828,0.038989,0.000161,-0.484305,0.051937,-0.212723,-0.530557,0.054348,-0.324384,-0.582351,0.047914,-0.311120,-0.597012,0.038799,-0.196503,-0.535009,0.051803,-0.200289,0.009232,0.019996,0.013981,0.010032,0.019979,0.213954,0.159264,0.019993,0.013344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,8.283333,-167.777985,75.212120,174.662109,-0.235242,0.048930,-0.045893,0.000168,1.203156,56.192848,5.373469,-0.443417,0.044307,-0.069331,0.001507,3.457757,3.029615,5.339839,-0.545774,0.048999,-0.249041,0.000335,-0.289062,0.052786,-0.085003,-0.231407,0.056617,-0.101443,-0.199225,0.044170,0.007377,-0.280044,0.055208,-0.055306,-0.256909,0.039845,0.023466,-0.154805,0.044953,-0.064446,-0.367534,0.047731,-0.071984,-0.469064,0.048097,-0.134873,-0.518805,0.038928,-0.077343,-0.481259,0.047649,-0.062391,-0.379865,0.039125,0.000201,-0.484227,0.051906,-0.212780,-0.530438,0.054342,-0.324410,-0.582241,0.047981,-0.311170,-0.597002,0.038962,-0.196491,-0.534959,0.051803,-0.200359,0.009232,0.019997,0.013979,0.010030,0.019982,0.213955,0.159264,0.019992,0.013344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,8.291667,-167.959610,75.203735,174.866394,-0.235275,0.048956,-0.045781,0.000148,1.220587,56.138493,5.367862,-0.443407,0.044350,-0.069278,0.001492,3.352129,3.021560,5.341389,-0.545718,0.048961,-0.249113,0.000358,-0.289118,0.052863,-0.084865,-0.231427,0.056673,-0.101342,-0.199221,0.044171,0.007471,-0.280107,0.055273,-0.055169,-0.256948,0.039859,0.023584,-0.154825,0.044895,-0.064366,-0.367551,0.047782,-0.071861,-0.469001,0.048148,-0.134851,-0.518780,0.038991,-0.077359,-0.481230,0.047679,-0.062370,-0.379923,0.039136,0.000312,-0.484183,0.051936,-0.212827,-0.530378,0.054163,-0.324504,-0.582177,0.047832,-0.311279,-0.596944,0.039017,-0.196529,-0.534901,0.051855,-0.200431,0.009233,0.019997,0.013980,0.010030,0.019978,0.213956,0.159263,0.019991,0.013345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,8.300000,-167.976944,75.183250,174.883057,-0.235344,0.048946,-0.045704,0.000127,1.254557,56.103661,5.349436,-0.443431,0.044282,-0.069225,0.001493,3.313247,3.003472,5.330310,-0.545672,0.048919,-0.249133,0.000377,-0.289215,0.052843,-0.084764,-0.231496,0.056677,-0.101273,-0.199251,0.044174,0.007534,-0.280213,0.055262,-0.055065,-0.257012,0.039847,0.023670,-0.154877,0.044869,-0.064322,-0.367575,0.047697,-0.071769,-0.468978,0.048107,-0.134810,-0.518796,0.038941,-0.077358,-0.481273,0.047622,-0.062332,-0.379990,0.039037,0.000400,-0.484149,0.051915,-0.212823,-0.530302,0.054063,-0.324549,-0.582123,0.047760,-0.311327,-0.596904,0.039030,-0.196548,-0.534879,0.051829,-0.200424,0.009233,0.019995,0.013982,0.010030,0.019977,0.213957,0.159264,0.019992,0.013344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,8.308333,-167.499817,75.211121,174.510193,-0.235413,0.048980,-0.045502,0.000145,1.269329,56.089897,5.422994,-0.443502,0.044196,-0.069151,0.001515,3.353559,2.975715,5.422731,-0.545664,0.048884,-0.249115,0.000381,-0.289247,0.052875,-0.084605,-0.231554,0.056826,-0.101058,-0.199374,0.044140,0.007779,-0.280259,0.055249,-0.054892,-0.257096,0.039715,0.023824,-0.154944,0.045073,-0.064056,-0.367625,0.047674,-0.071662,-0.469040,0.048084,-0.134750,-0.518861,0.038813,-0.077311,-0.481371,0.047518,-0.062259,-0.380060,0.038890,0.000489,-0.484177,0.051920,-0.212748,-0.530284,0.054140,-0.324490,-0.582091,0.047684,-0.311370,-0.596870,0.038883,-0.196603,-0.534897,0.051796,-0.200368,0.009232,0.019996,0.013981,0.010031,0.019978,0.213956,0.159264,0.019992,0.013347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,8.316667,-167.083084,75.203247,174.207306,-0.235487,0.049028,-0.045334,0.000161,1.317889,56.063293,5.590315,-0.443562,0.044123,-0.069048,0.001560,3.420042,2.980177,5.548470,-0.545739,0.048872,-0.249033,0.000383,-0.289305,0.052944,-0.084442,-0.231648,0.056988,-0.100872,-0.199470,0.044108,0.007950,-0.280322,0.055253,-0.054719,-0.257147,0.039593,0.023960,-0.155030,0.045283,-0.063879,-0.367680,0.047686,-0.071517,-0.469049,0.048214,-0.134709,-0.518937,0.038627,-0.077236,-0.481480,0.047355,-0.062136,-0.380124,0.038737,0.000616,-0.484261,0.051995,-0.212656,-0.530369,0.054260,-0.324412,-0.582158,0.047668,-0.311287,-0.596919,0.038696,-0.196542,-0.534985,0.051743,-0.200274,0.009231,0.019997,0.013977,0.010030,0.019977,0.213953,0.159263,0.019993,0.013343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,8.325000,-167.015625,75.197197,174.295609,-0.235559,0.048996,-0.045201,0.000164,1.247351,56.071579,5.718959,-0.443682,0.043972,-0.068915,0.001569,3.507971,3.000460,5.628287,-0.545858,0.048892,-0.248887,0.000391,-0.289377,0.053017,-0.084278,-0.231723,0.057092,-0.100715,-0.199559,0.043832,0.008030,-0.280394,0.055270,-0.054564,-0.257207,0.039447,0.024091,-0.155094,0.045321,-0.063769,-0.367750,0.047678,-0.071364,-0.469229,0.048043,-0.134514,-0.519030,0.038401,-0.077140,-0.481603,0.047187,-0.062025,-0.380194,0.038551,0.000758,-0.484372,0.052055,-0.212534,-0.530503,0.054395,-0.324292,-0.582274,0.047770,-0.311102,-0.597067,0.038529,-0.196361,-0.535072,0.051711,-0.200151,0.009233,0.019995,0.013977,0.010029,0.019980,0.213950,0.159263,0.019991,0.013342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,8.333333,-166.912521,75.187096,174.300735,-0.235630,0.048976,-0.045087,0.000152,1.231280,56.085339,5.887168,-0.443802,0.043828,-0.068794,0.001597,3.609886,3.009388,5.758859,-0.546012,0.048912,-0.248746,0.000390,-0.289463,0.053066,-0.084141,-0.231788,0.057181,-0.100587,-0.199607,0.043731,0.008113,-0.280486,0.055272,-0.054428,-0.257285,0.039282,0.024201,-0.155153,0.045326,-0.063678,-0.367836,0.047653,-0.071241,-0.469369,0.048005,-0.134382,-0.519155,0.038132,-0.077019,-0.481749,0.046994,-0.061888,-0.380267,0.038356,0.000865,-0.484533,0.052138,-0.212385,-0.530664,0.054603,-0.324139,-0.582429,0.047814,-0.310959,-0.597193,0.038334,-0.196237,-0.535233,0.051670,-0.200016,0.009231,0.019995,0.013977,0.010029,0.019981,0.213952,0.159263,0.019991,0.013340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,8.341667,-166.640656,75.164330,174.164154,-0.235727,0.048972,-0.044974,0.000151,1.233805,56.095711,6.035870,-0.443928,0.043685,-0.068664,0.001621,3.756266,2.987915,5.867572,-0.546117,0.048960,-0.248547,0.000300,-0.289570,0.053114,-0.084005,-0.231907,0.057321,-0.100448,-0.199682,0.043630,0.008196,-0.280589,0.055263,-0.054290,-0.257362,0.039088,0.024299,-0.155251,0.045415,-0.063591,-0.367943,0.047620,-0.071095,-0.469516,0.047972,-0.134243,-0.519280,0.037888,-0.076890,-0.481904,0.046805,-0.061759,-0.380345,0.038144,0.000976,-0.484705,0.052211,-0.212215,-0.530837,0.054849,-0.323957,-0.582304,0.047988,-0.310615,-0.597328,0.038133,-0.196098,-0.535408,0.051611,-0.199852,0.009233,0.019998,0.013981,0.010032,0.019979,0.213955,0.159262,0.019990,0.013344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,8.350000,-166.361404,75.144493,174.014267,-0.235829,0.048978,-0.044846,0.000152,1.276549,56.089485,6.210220,-0.444037,0.043569,-0.068539,0.001661,3.778793,2.987859,6.066704,-0.546289,0.048955,-0.248406,0.000401,-0.289685,0.053176,-0.083861,-0.232026,0.057456,-0.100295,-0.199771,0.043531,0.008307,-0.280692,0.055255,-0.054140,-0.257440,0.038923,0.024401,-0.155359,0.045529,-0.063486,-0.368047,0.047594,-0.070946,-0.469595,0.048058,-0.134157,-0.519411,0.037642,-0.076766,-0.482052,0.046611,-0.061612,-0.380431,0.037947,0.001094,-0.484864,0.052297,-0.212070,-0.531012,0.055037,-0.323788,-0.582545,0.047797,-0.310702,-0.597461,0.037917,-0.195977,-0.535550,0.051734,-0.199488,0.009231,0.019996,0.013980,0.010030,0.019979,0.213954,0.159265,0.019992,0.013345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,8.358333,-166.107040,75.131950,173.877045,-0.235923,0.049002,-0.044716,0.000147,1.269707,56.088524,6.356364,-0.444165,0.043444,-0.068404,0.001681,3.824886,3.046633,6.192246,-0.546431,0.048930,-0.248174,0.000411,-0.289791,0.053252,-0.083714,-0.232122,0.057601,-0.100156,-0.199862,0.043457,0.008429,-0.280793,0.055258,-0.053980,-0.257518,0.038796,0.024490,-0.155453,0.045647,-0.063362,-0.368161,0.047586,-0.070783,-0.469735,0.048024,-0.134018,-0.519530,0.037424,-0.076649,-0.482200,0.046439,-0.061474,-0.380526,0.037754,0.001223,-0.485007,0.052360,-0.211938,-0.531170,0.055164,-0.323647,,,,-0.597583,0.037750,-0.195868,-0.535670,0.051689,-0.199345,0.009233,0.019995,0.013980,0.010032,0.019978,0.213956,0.159264,0.019991,0.013347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,8.366667,-165.800613,75.118340,173.667465,-0.236031,0.049041,-0.044577,0.000152,1.274632,56.079407,6.452910,-0.444274,0.043341,-0.068282,0.001694,3.944845,3.015054,6.211852,-0.546543,0.048937,-0.248215,0.000386,-0.289910,0.053303,-0.083566,-0.232239,0.057749,-0.100007,-0.199971,0.043427,0.008571,-0.280894,0.055273,-0.053835,-0.257613,0.038693,0.024615,-0.155559,0.045801,-0.063237,-0.368264,0.047564,-0.070637,-0.469839,0.047991,-0.133893,-0.519629,0.037265,-0.076545,-0.482330,0.046303,-0.061368,-0.380624,0.037591,0.001358,-0.485114,0.052397,-0.211820,-0.531274,0.055275,-0.323533,-0.582863,0.047887,-0.310507,-0.597665,0.037660,-0.195770,-0.535795,0.051466,-0.199443,0.009231,0.019997,0.013979,0.010031,0.019979,0.213955,0.159264,0.019992,0.013344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,8.375000,-165.513290,75.106865,173.451035,-0.236145,0.049084,-0.044443,0.000157,1.233316,56.080299,6.483026,-0.444383,0.043255,-0.068172,0.001684,3.953547,3.035196,6.259650,-0.546579,0.048922,-0.248038,0.000368,-0.290022,0.053349,-0.083434,-0.232361,0.057862,-0.099855,-0.200093,0.043430,0.008697,-0.281011,0.055289,-0.053698,-0.257714,0.038618,0.024747,-0.155665,0.045954,-0.063110,-0.368350,0.047542,-0.070511,-0.469983,0.047851,-0.133735,-0.519712,0.037175,-0.076469,-0.482434,0.046228,-0.061273,-0.380717,0.037489,0.001475,-0.485177,0.052413,-0.211726,-0.531296,0.055348,-0.323435,,,,-0.597715,0.037628,-0.195717,-0.535859,0.051435,-0.199359,0.009232,0.019998,0.013981,0.010027,0.019979,0.213955,0.159264,0.019992,0.013345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,8.383333,-165.335190,75.107018,173.306686,-0.236234,0.049131,-0.044322,0.000161,1.223132,56.064945,6.512921,-0.444447,0.043233,-0.068109,0.001686,3.969332,3.008462,6.293391,-0.546564,0.048907,-0.248027,0.000360,-0.290104,0.053388,-0.083324,-0.232457,0.057952,-0.099716,-0.200192,0.043458,0.008817,-0.281102,0.055311,-0.053589,-0.257801,0.038611,0.024858,-0.155748,0.046065,-0.062976,-0.368417,0.047548,-0.070424,-0.470030,0.047836,-0.133680,-0.519772,0.037133,-0.076419,-0.482499,0.046195,-0.061235,-0.380792,0.037457,0.001556,-0.485196,0.052409,-0.211664,-0.531274,0.055360,-0.323397,,,,-0.597678,0.037569,-0.195780,-0.535873,0.051428,-0.199329,0.009233,0.019996,0.013981,0.010030,0.019979,0.213956,0.159264,0.019994,0.013345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,8.391667,-165.379196,75.130791,173.325104,-0.236278,0.049148,-0.044225,0.000150,1.201504,56.052048,6.523162,-0.444487,0.043234,-0.068083,0.001679,3.994863,2.959129,6.253251,-0.546561,0.048924,-0.248130,0.000379,-0.290140,0.053398,-0.083249,-0.232470,0.057945,-0.099619,-0.200241,0.043502,0.008914,-0.281150,0.055331,-0.053509,-0.257885,0.038659,0.024952,-0.155780,0.046052,-0.062840,-0.368457,0.047557,-0.070386,-0.470051,0.047819,-0.133651,-0.519812,0.037126,-0.076416,-0.482540,0.046189,-0.061216,-0.380858,0.037485,0.001593,-0.485188,0.052392,-0.211648,-0.531232,0.055316,-0.323410,-0.582836,0.047928,-0.310466,-0.597673,0.037561,-0.195800,-0.535874,0.051425,-0.199321,0.009231,0.019997,0.013981,0.010028,0.019979,0.213956,0.159264,0.019991,0.013346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,8.400000,-165.520874,75.160713,173.426361,-0.236289,0.049146,-0.044150,0.000144,1.185505,56.031311,6.505526,-0.444493,0.043257,-0.068081,0.001674,3.925068,2.933282,6.261943,-0.546509,0.048932,-0.248101,0.000417,-0.290139,0.053396,-0.083196,-0.232444,0.057903,-0.099553,-0.200265,0.043525,0.009003,-0.281164,0.055346,-0.053452,-0.257938,0.038721,0.025031,-0.155782,0.045987,-0.062729,-0.368465,0.047563,-0.070362,-0.470030,0.047813,-0.133662,-0.519816,0.037156,-0.076433,-0.482541,0.046219,-0.061231,-0.380897,0.037540,0.001622,-0.485164,0.052370,-0.211664,-0.531189,0.055243,-0.323449,-0.582698,0.047847,-0.310460,-0.597659,0.037567,-0.195817,-0.535819,0.051644,-0.199105,0.009231,0.019996,0.013979,0.010028,0.019979,0.213952,0.159261,0.019992,0.013344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,8.408333,-165.572754,75.183487,173.455963,-0.236278,0.049144,-0.044101,0.000144,1.172145,56.017403,6.484035,-0.444479,0.043290,-0.068092,0.001670,3.981494,2.941720,6.196566,-0.546476,0.048913,-0.248137,0.000312,-0.290111,0.053387,-0.083167,-0.232414,0.057882,-0.099508,-0.200272,0.043536,0.009062,-0.281148,0.055350,-0.053423,-0.257953,0.038753,0.025076,-0.155766,0.045956,-0.062647,-0.368453,0.047581,-0.070359,-0.470003,0.047815,-0.133678,-0.519802,0.037205,-0.076465,-0.482522,0.046255,-0.061247,-0.380900,0.037597,0.001629,-0.485133,0.052355,-0.211696,-0.531151,0.055191,-0.323486,-0.582621,0.048012,-0.310294,-0.597636,0.037572,-0.195843,-0.535838,0.051432,-0.199363,0.009231,0.019997,0.013977,0.010029,0.019979,0.213951,0.159261,0.019991,0.013340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,8.416667,-165.569901,75.197464,173.428848,-0.236251,0.049139,-0.044096,0.000148,1.178059,56.011932,6.459507,-0.444454,0.043307,-0.068117,0.001670,3.941297,2.936709,6.196453,-0.546433,0.048952,-0.248119,0.000356,-0.290074,0.053363,-0.083180,-0.232378,0.057851,-0.099505,-0.200263,0.043551,0.009083,-0.281112,0.055340,-0.053434,-0.257936,0.038776,0.025076,-0.155739,0.045951,-0.062615,-0.368423,0.047578,-0.070376,-0.469974,0.047822,-0.133707,-0.519775,0.037240,-0.076497,-0.482493,0.046279,-0.061276,-0.380885,0.037619,0.001612,-0.485098,0.052343,-0.211732,-0.531123,0.055173,-0.323516,-0.582563,0.048006,-0.310299,-0.597610,0.037584,-0.195879,-0.535758,0.051655,-0.199162,0.009231,0.019995,0.013979,0.010030,0.019979,0.213953,0.159264,0.019990,0.013342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,8.425000,-165.631744,75.203094,173.477661,-0.236214,0.049108,-0.044127,0.000147,1.231587,56.000202,6.453597,-0.444405,0.043342,-0.068148,0.001684,3.938434,2.939893,6.183354,-0.546420,0.048950,-0.248143,0.000351,-0.290039,0.053337,-0.083216,-0.232333,0.057805,-0.099540,-0.200229,0.043526,0.009058,-0.281073,0.055317,-0.053466,-0.257905,0.038767,0.025049,-0.155703,0.045898,-0.062644,-0.368394,0.047574,-0.070405,-0.469880,0.047938,-0.133786,-0.519751,0.037266,-0.076515,-0.482457,0.046301,-0.061296,-0.380857,0.037635,0.001585,-0.485074,0.052335,-0.211758,-0.531109,0.055165,-0.323535,-0.582563,0.048008,-0.310325,-0.597589,0.037603,-0.195898,-0.535755,0.051642,-0.199194,0.009234,0.019995,0.013976,0.010030,0.019977,0.213953,0.159265,0.019990,0.013344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,8.433333,-165.782059,75.199471,173.612823,-0.236177,0.049062,-0.044188,0.000141,1.241132,56.006557,6.435985,-0.444384,0.043352,-0.068174,0.001685,3.921974,2.945635,6.156661,-0.546434,0.048961,-0.248138,0.000364,-0.290014,0.053305,-0.083264,-0.232294,0.057740,-0.099605,-0.200180,0.043480,0.008992,-0.281043,0.055296,-0.053523,-0.257869,0.038756,0.025001,-0.155660,0.045798,-0.062728,-0.368375,0.047567,-0.070438,-0.469867,0.047949,-0.133812,-0.519730,0.037288,-0.076530,-0.482435,0.046318,-0.061317,-0.380826,0.037643,0.001551,-0.485075,0.052336,-0.211776,-0.531119,0.055158,-0.323548,-0.582564,0.048009,-0.310323,-0.597647,0.037653,-0.195817,-0.535752,0.051649,-0.199219,0.009233,0.019996,0.013982,0.010031,0.019979,0.213955,0.159264,0.019990,0.013346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,8.441667,-165.946243,75.194786,173.750839,-0.236151,0.049020,-0.044261,0.000138,1.249576,56.021122,6.421280,-0.444378,0.043363,-0.068192,0.001690,3.904579,2.950721,6.201097,-0.546467,0.048889,-0.248226,0.000374,-0.289997,0.053271,-0.083319,-0.232264,0.057671,-0.099688,-0.200146,0.043456,0.008918,-0.281020,0.055272,-0.053584,-0.257841,0.038756,0.024939,-0.155636,0.045692,-0.062826,-0.368358,0.047556,-0.070478,-0.469868,0.047965,-0.133821,-0.519731,0.037306,-0.076535,-0.482443,0.046337,-0.061316,-0.380808,0.037665,0.001513,-0.485084,0.052351,-0.211790,-0.531146,0.055169,-0.323550,-0.582654,0.047806,-0.310535,-0.597658,0.037656,-0.195815,-0.535789,0.051461,-0.199437,0.009233,0.019998,0.013981,0.010029,0.019978,0.213956,0.159264,0.019989,0.013346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,8.450000,-166.099869,75.179657,173.893005,-0.236162,0.048977,-0.044307,0.000141,1.229204,56.010021,6.279961,-0.444408,0.043476,-0.068234,0.001707,3.916768,2.947098,6.164574,-0.546478,0.048882,-0.248185,0.000356,-0.290019,0.053245,-0.083353,-0.232300,0.057613,-0.099733,-0.200140,0.043402,0.008866,-0.281031,0.055252,-0.053614,-0.257820,0.038751,0.024900,-0.155662,0.045601,-0.062904,-0.368362,0.047579,-0.070480,-0.469886,0.047948,-0.133830,-0.519754,0.037456,-0.076528,-0.482500,0.046636,-0.061507,-0.380796,0.037760,0.001516,-0.485085,0.052289,-0.211764,-0.531150,0.055169,-0.323484,-0.582660,0.047830,-0.310480,-0.597684,0.037667,-0.195789,-0.535805,0.051456,-0.199403,0.009231,0.019996,0.013980,0.010029,0.019978,0.213955,0.159264,0.019990,0.013345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,8.458333,-166.435822,75.095337,173.826385,-0.236379,0.048987,-0.044325,0.000189,1.051624,55.972595,5.911420,-0.444449,0.043696,-0.068156,0.001666,3.859634,2.990896,6.004103,-0.546447,0.048851,-0.247919,0.000342,-0.290228,0.052969,-0.083338,-0.232651,0.057192,-0.099830,-0.200329,0.043774,0.008845,-0.281222,0.055180,-0.053618,-0.257890,0.039237,0.024992,-0.155954,0.045572,-0.062995,-0.368381,0.047526,-0.070391,-0.469898,0.047698,-0.133721,-0.519786,0.037866,-0.076452,-0.482492,0.047073,-0.061564,-0.380923,0.038299,0.001701,-0.484994,0.052035,-0.211692,-0.531106,0.055063,-0.323293,,,,-0.597698,0.037790,-0.195682,-0.535738,0.051615,-0.199074,0.009229,0.019999,0.013981,0.010028,0.019979,0.213956,0.159262,0.019989,0.013344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
