Format Version,1.21,Take Name,Take 2023-06-27 01.17.18 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-06-27 01.17.18.844 PM,Total Frames in Take,2176,Total Exported Frames,2176,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
129,1.075000,0.225707,-43.723793,-0.047795,-0.299990,0.049304,-0.055830,0.000190,0.134613,-13.063658,0.349455,-0.200970,0.048961,-0.255724,0.000140,-0.033314,28.668909,0.114048,-0.242859,0.047859,-0.461198,0.000077,-0.233411,0.049440,-0.050574,-0.274123,0.049911,-0.005907,-0.358802,0.050536,-0.082330,-0.256260,0.055549,-0.070754,-0.318098,0.049597,-0.126966,-0.359237,0.040788,0.001546,-0.171275,0.048104,-0.187141,-0.148698,0.048150,-0.302112,-0.220686,0.047320,-0.328493,-0.220508,0.053502,-0.287504,-0.243685,0.047732,-0.173370,-0.171559,0.047427,-0.455701,-0.261552,0.046894,-0.535677,-0.302700,0.046070,-0.500955,-0.266491,0.045982,-0.391145,-0.211995,0.052922,-0.422511,0.009569,0.019999,0.013469,0.010096,0.019984,0.213440,0.159595,0.020029,0.013045,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1.083333,0.220859,-43.720985,-0.091479,-0.299961,0.049304,-0.055816,0.000197,0.135057,-13.062672,0.308390,-0.200939,0.048961,-0.255724,0.000145,-0.037046,28.671219,0.082279,-0.242840,0.047866,-0.461205,0.000079,-0.233375,0.049403,-0.050571,-0.274098,0.049874,-0.005887,-0.358775,0.050581,-0.082316,-0.256221,0.055531,-0.070738,-0.318076,0.049637,-0.126949,-0.359212,0.040795,0.001562,-0.171249,0.048072,-0.187137,-0.148667,0.048120,-0.302120,-0.220658,0.047344,-0.328497,-0.220473,0.053524,-0.287506,-0.243652,0.047746,-0.173363,-0.171538,0.047399,-0.455706,-0.261537,0.046889,-0.535691,-0.302688,0.046089,-0.500961,-0.266467,0.046025,-0.391150,-0.211966,0.052928,-0.422519,0.009569,0.020000,0.013470,0.010097,0.019983,0.213440,0.159596,0.020030,0.013044,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1.091667,0.219105,-43.720322,-0.099703,-0.299954,0.049304,-0.055810,0.000193,0.131036,-13.068915,0.308383,-0.200916,0.048951,-0.255722,0.000140,-0.034574,28.670273,0.071602,-0.242837,0.047869,-0.461207,0.000081,-0.233372,0.049397,-0.050562,-0.274091,0.049868,-0.005884,-0.358768,0.050587,-0.082305,-0.256212,0.055524,-0.070735,-0.318067,0.049647,-0.126943,-0.359201,0.040798,0.001565,-0.171240,0.048069,-0.187131,-0.148661,0.048112,-0.302115,-0.220645,0.047349,-0.328488,-0.220392,0.053478,-0.287517,-0.243643,0.047748,-0.173359,-0.171539,0.047393,-0.455706,-0.261535,0.046888,-0.535694,-0.302685,0.046103,-0.500967,-0.266467,0.046034,-0.391147,-0.211959,0.052926,-0.422519,0.009569,0.019997,0.013471,0.010098,0.019985,0.213440,0.159595,0.020032,0.013045,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.100000,0.219936,-43.723202,-0.077910,-0.299973,0.049306,-0.055811,0.000194,0.136686,-13.068423,0.310914,-0.200938,0.048967,-0.255709,0.000143,-0.033188,28.670696,0.078597,-0.242845,0.047871,-0.461194,0.000077,-0.233390,0.049416,-0.050559,-0.274111,0.049890,-0.005883,-0.358788,0.050565,-0.082313,-0.256238,0.055537,-0.070737,-0.318081,0.049628,-0.126944,-0.359223,0.040798,0.001566,-0.171256,0.048083,-0.187121,-0.148665,0.048126,-0.302104,-0.220642,0.047356,-0.328479,-0.220471,0.053528,-0.287492,-0.243659,0.047747,-0.173352,-0.171542,0.047401,-0.455693,-0.261546,0.046896,-0.535680,-0.302692,0.046100,-0.500953,-0.266471,0.046030,-0.391140,-0.211974,0.052927,-0.422506,0.009569,0.019999,0.013473,0.010095,0.019984,0.213440,0.159596,0.020028,0.013046,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1.108333,0.223479,-43.728142,-0.059121,-0.299997,0.049307,-0.055809,0.000193,0.130080,-13.077394,0.322709,-0.200927,0.048963,-0.255700,0.000137,-0.004153,28.668568,0.060346,-0.242834,0.047838,-0.461164,0.000073,-0.233414,0.049435,-0.050551,-0.274140,0.049907,-0.005879,-0.358807,0.050553,-0.082315,-0.256262,0.055547,-0.070734,-0.318098,0.049610,-0.126942,-0.359252,0.040792,0.001564,-0.171265,0.048102,-0.187112,-0.148663,0.048125,-0.302091,-0.220643,0.047357,-0.328465,-0.220397,0.053483,-0.287493,-0.243668,0.047749,-0.173342,-0.171535,0.047400,-0.455684,-0.261542,0.046892,-0.535665,-0.302693,0.046095,-0.500940,-0.266466,0.046025,-0.391128,-0.211937,0.052781,-0.422404,0.009568,0.020001,0.013474,0.010096,0.019984,0.213442,0.159595,0.020029,0.013047,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1.116667,0.229405,-43.729393,-0.059885,-0.300003,0.049308,-0.055800,0.000191,0.130767,-13.083244,0.309952,-0.200919,0.048969,-0.255691,0.000138,-0.035452,28.671526,0.069394,-0.242831,0.047871,-0.461174,0.000081,-0.233419,0.049434,-0.050543,-0.274145,0.049902,-0.005871,-0.358812,0.050557,-0.082305,-0.256271,0.055549,-0.070722,-0.318101,0.049618,-0.126932,-0.359260,0.040787,0.001568,-0.171267,0.048099,-0.187098,-0.148651,0.048120,-0.302081,-0.220625,0.047373,-0.328457,-0.220384,0.053495,-0.287485,-0.243667,0.047757,-0.173337,-0.171528,0.047392,-0.455672,-0.261532,0.046888,-0.535660,-0.302685,0.046107,-0.500938,-0.266455,0.046039,-0.391116,-0.211954,0.052929,-0.422486,0.009569,0.020000,0.013474,0.010097,0.019987,0.213443,0.159595,0.020030,0.013049,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1.125000,0.224091,-43.728748,-0.094341,-0.299982,0.049308,-0.055794,0.000194,0.133533,-13.081364,0.285748,-0.200904,0.048967,-0.255692,0.000140,-0.033491,28.672823,0.047628,-0.242820,0.047879,-0.461183,0.000083,-0.233400,0.049407,-0.050541,-0.274127,0.049872,-0.005863,-0.358793,0.050590,-0.082301,-0.256241,0.055531,-0.070711,-0.318083,0.049649,-0.126928,-0.359240,0.040795,0.001575,-0.171252,0.048073,-0.187096,-0.148639,0.048107,-0.302085,-0.220610,0.047386,-0.328455,-0.220371,0.053510,-0.287490,-0.243648,0.047763,-0.173335,-0.171516,0.047376,-0.455680,-0.261525,0.046893,-0.535671,-0.302679,0.046126,-0.500948,-0.266444,0.046066,-0.391122,-0.211935,0.052931,-0.422493,0.009569,0.019998,0.013474,0.010095,0.019987,0.213442,0.159596,0.020030,0.013047,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1.133333,0.218424,-43.728127,-0.125178,-0.299956,0.049304,-0.055789,0.000199,0.132753,-13.079689,0.261593,-0.200882,0.048964,-0.255695,0.000144,-0.009123,28.669643,0.014246,-0.242805,0.047849,-0.461171,0.000081,-0.233370,0.049373,-0.050540,-0.274104,0.049850,-0.005853,-0.358772,0.050617,-0.082294,-0.256207,0.055514,-0.070707,-0.318056,0.049675,-0.126925,-0.359220,0.040797,0.001582,-0.171227,0.048050,-0.187096,-0.148619,0.048086,-0.302093,-0.220592,0.047396,-0.328461,-0.220350,0.053515,-0.287495,-0.243625,0.047771,-0.173334,-0.171506,0.047366,-0.455687,-0.261515,0.046877,-0.535674,-0.302673,0.046133,-0.500955,-0.266433,0.046085,-0.391123,-0.211900,0.052786,-0.422418,0.009569,0.019998,0.013472,0.010098,0.019985,0.213440,0.159594,0.020029,0.013046,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1.141667,0.218687,-43.726864,-0.140952,-0.299941,0.049304,-0.055787,0.000197,0.132038,-13.078294,0.244842,-0.200869,0.048965,-0.255699,0.000143,-0.011858,28.669914,0.001574,-0.242795,0.047851,-0.461177,0.000080,-0.233355,0.049361,-0.050540,-0.274088,0.049832,-0.005857,-0.358757,0.050634,-0.082286,-0.256188,0.055506,-0.070701,-0.318042,0.049690,-0.126922,-0.359203,0.040798,0.001579,-0.171220,0.048040,-0.187099,-0.148607,0.048075,-0.302101,-0.220579,0.047406,-0.328461,-0.220335,0.053527,-0.287494,-0.243604,0.047780,-0.173340,-0.171498,0.047354,-0.455695,-0.261509,0.046875,-0.535684,-0.302656,0.046137,-0.500957,-0.266427,0.046105,-0.391127,-0.211886,0.052786,-0.422421,0.009569,0.020000,0.013469,0.010095,0.019986,0.213439,0.159595,0.020031,0.013041,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1.150000,0.218072,-43.726303,-0.140005,-0.299946,0.049305,-0.055787,0.000198,0.130591,-13.077289,0.247148,-0.200871,0.048963,-0.255697,0.000142,-0.009589,28.669207,-0.000228,-0.242795,0.047852,-0.461174,0.000081,-0.233360,0.049360,-0.050540,-0.274093,0.049836,-0.005851,-0.358758,0.050636,-0.082285,-0.256198,0.055511,-0.070703,-0.318050,0.049686,-0.126927,-0.359208,0.040797,0.001583,-0.171220,0.048041,-0.187098,-0.148608,0.048075,-0.302097,-0.220585,0.047402,-0.328458,-0.220336,0.053521,-0.287493,-0.243604,0.047780,-0.173339,-0.171500,0.047357,-0.455692,-0.261504,0.046873,-0.535679,-0.302660,0.046145,-0.500958,-0.266422,0.046105,-0.391125,-0.211889,0.052780,-0.422415,0.009570,0.019998,0.013469,0.010094,0.019985,0.213441,0.159595,0.020027,0.013044,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1.158333,0.218724,-43.728325,-0.113852,-0.299963,0.049307,-0.055790,0.000196,0.128431,-13.078095,0.268623,-0.200887,0.048963,-0.255695,0.000139,-0.038914,28.671717,0.035642,-0.242811,0.047878,-0.461185,0.000083,-0.233379,0.049387,-0.050538,-0.274110,0.049862,-0.005860,-0.358777,0.050608,-0.082295,-0.256218,0.055521,-0.070704,-0.318064,0.049665,-0.126927,-0.359223,0.040800,0.001580,-0.171234,0.048060,-0.187098,-0.148623,0.048088,-0.302091,-0.220602,0.047386,-0.328456,-0.220355,0.053508,-0.287489,-0.243621,0.047775,-0.173345,-0.171506,0.047367,-0.455684,-0.261518,0.046877,-0.535667,-0.302665,0.046134,-0.500954,-0.266440,0.046082,-0.391122,-0.211927,0.052932,-0.422498,0.009569,0.019998,0.013471,0.010096,0.019986,0.213440,0.159597,0.020029,0.013043,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.166667,0.222785,-43.728828,-0.082222,-0.299982,0.049310,-0.055798,0.000196,0.129160,-13.077534,0.302378,-0.200908,0.048962,-0.255697,0.000137,-0.035107,28.668995,0.065163,-0.242827,0.047875,-0.461178,0.000081,-0.233399,0.049418,-0.050539,-0.274124,0.049887,-0.005865,-0.358795,0.050580,-0.082305,-0.256243,0.055539,-0.070719,-0.318084,0.049636,-0.126934,-0.359240,0.040797,0.001573,-0.171254,0.048082,-0.187103,-0.148646,0.048114,-0.302086,-0.220626,0.047366,-0.328456,-0.220376,0.053488,-0.287494,-0.243640,0.047762,-0.173346,-0.171524,0.047393,-0.455675,-0.261524,0.046892,-0.535667,-0.302678,0.046113,-0.500941,-0.266457,0.046048,-0.391119,-0.211953,0.052930,-0.422490,0.009570,0.019997,0.013470,0.010098,0.019988,0.213443,0.159595,0.020031,0.013045,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1.175000,0.227742,-43.728100,-0.053584,-0.299996,0.049307,-0.055806,0.000190,0.127215,-13.060958,0.321022,-0.200936,0.048971,-0.255703,0.000133,-0.001663,28.666611,0.074155,-0.242841,0.047840,-0.461160,0.000074,-0.233416,0.049441,-0.050545,-0.274135,0.049904,-0.005880,-0.358809,0.050545,-0.082314,-0.256264,0.055548,-0.070726,-0.318098,0.049610,-0.126937,-0.359246,0.040791,0.001566,-0.171270,0.048100,-0.187107,-0.148671,0.048135,-0.302089,-0.220655,0.047341,-0.328461,-0.220484,0.053516,-0.287479,-0.243606,0.047767,-0.173381,-0.171545,0.047415,-0.455677,-0.261545,0.046904,-0.535667,-0.302696,0.046088,-0.500934,-0.266474,0.046013,-0.391122,-0.211947,0.052782,-0.422399,0.009570,0.019998,0.013471,0.010098,0.019983,0.213442,0.159596,0.020030,0.013047,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1.183333,0.223644,-43.725521,-0.037481,-0.300001,0.049307,-0.055814,0.000190,0.122101,-13.062619,0.351844,-0.200940,0.048959,-0.255717,0.000123,-0.031724,28.671154,0.114300,-0.242862,0.047863,-0.461179,0.000074,-0.233420,0.049453,-0.050555,-0.274139,0.049928,-0.005890,-0.358808,0.050528,-0.082320,-0.256272,0.055554,-0.070739,-0.318111,0.049588,-0.126945,-0.359246,0.040792,0.001562,-0.171281,0.048114,-0.187126,-0.148697,0.048150,-0.302093,-0.220678,0.047322,-0.328472,-0.220430,0.053449,-0.287502,-0.243616,0.047760,-0.173390,-0.171559,0.047429,-0.455682,-0.261562,0.046903,-0.535664,-0.302704,0.046071,-0.500932,-0.266490,0.045986,-0.391128,-0.211995,0.052924,-0.422487,0.009571,0.019999,0.013472,0.010096,0.019985,0.213442,0.159597,0.020032,0.013043,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1.191667,0.219944,-43.723774,-0.032642,-0.300003,0.049307,-0.055820,0.000189,0.124247,-13.056555,0.359131,-0.200966,0.048964,-0.255720,0.000127,-0.026283,28.669983,0.126406,-0.242876,0.047863,-0.461185,0.000076,-0.233421,0.049461,-0.050564,-0.274138,0.049931,-0.005898,-0.358813,0.050523,-0.082322,-0.256279,0.055555,-0.070749,-0.318110,0.049575,-0.126952,-0.359250,0.040796,0.001559,-0.171289,0.048118,-0.187130,-0.148707,0.048159,-0.302098,-0.220693,0.047306,-0.328478,-0.220517,0.053481,-0.287492,-0.243626,0.047756,-0.173405,-0.171576,0.047443,-0.455689,-0.261571,0.046913,-0.535665,-0.302715,0.046069,-0.500943,-0.266505,0.045968,-0.391130,-0.212010,0.052920,-0.422496,0.009570,0.019997,0.013472,0.010096,0.019987,0.213442,0.159595,0.020029,0.013048,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.200000,0.228533,-43.722286,-0.019292,-0.300007,0.049305,-0.055830,0.000192,0.123107,-13.052234,0.371995,-0.200977,0.048961,-0.255727,0.000127,-0.026854,28.671806,0.142135,-0.242886,0.047858,-0.461185,0.000076,-0.233422,0.049469,-0.050575,-0.274138,0.049938,-0.005908,-0.358822,0.050506,-0.082334,-0.256282,0.055556,-0.070757,-0.318119,0.049575,-0.126958,-0.359253,0.040785,0.001551,-0.171291,0.048125,-0.187138,-0.148725,0.048167,-0.302100,-0.220712,0.047295,-0.328487,-0.220530,0.053469,-0.287497,-0.243628,0.047752,-0.173413,-0.171589,0.047453,-0.455690,-0.261582,0.046912,-0.535667,-0.302725,0.046056,-0.500935,-0.266515,0.045947,-0.391133,-0.212019,0.052922,-0.422499,0.009569,0.019997,0.013469,0.010095,0.019986,0.213441,0.159594,0.020032,0.013044,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1.208333,0.226718,-43.718967,-0.001479,-0.300014,0.049306,-0.055837,0.000190,0.120343,-13.048180,0.398449,-0.200996,0.048954,-0.255736,0.000126,-0.022147,28.667931,0.161993,-0.242899,0.047852,-0.461187,0.000075,-0.233432,0.049482,-0.050586,-0.274147,0.049955,-0.005918,-0.358828,0.050486,-0.082336,-0.256290,0.055571,-0.070770,-0.318128,0.049554,-0.126969,-0.359251,0.040789,0.001551,-0.171303,0.048138,-0.187153,-0.148747,0.048180,-0.302105,-0.220735,0.047267,-0.328493,-0.220560,0.053446,-0.287505,-0.243638,0.047742,-0.173426,-0.171602,0.047469,-0.455694,-0.261586,0.046920,-0.535667,-0.302732,0.046041,-0.500937,-0.266535,0.045918,-0.391138,-0.212040,0.052913,-0.422498,0.009567,0.019999,0.013469,0.010095,0.019987,0.213441,0.159594,0.020030,0.013043,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1.216667,0.226974,-43.715641,0.039139,-0.300027,0.049309,-0.055855,0.000187,0.119566,-13.042963,0.448222,-0.201030,0.048946,-0.255750,0.000122,-0.065582,28.645000,0.274152,-0.242895,0.047804,-0.461193,0.000063,-0.233446,0.049522,-0.050605,-0.274155,0.049998,-0.005937,-0.358841,0.050446,-0.082347,-0.256313,0.055584,-0.070792,-0.318146,0.049514,-0.126987,-0.359256,0.040788,0.001537,-0.171324,0.048160,-0.187173,-0.148791,0.048216,-0.302107,-0.220779,0.047225,-0.328504,-0.220598,0.053408,-0.287516,-0.243662,0.047724,-0.173447,-0.171626,0.047510,-0.455695,-0.261602,0.046927,-0.535663,,,,-0.266571,0.045855,-0.391145,-0.212071,0.052909,-0.422493,0.009567,0.020000,0.013471,0.010095,0.019986,0.213440,0.159593,0.020031,0.013047,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1.225000,0.228645,-43.709915,0.099354,-0.300052,0.049307,-0.055877,0.000186,0.115430,-13.036479,0.520181,-0.201084,0.048939,-0.255771,0.000123,-0.008556,28.662889,0.280526,-0.242964,0.047823,-0.461186,0.000070,-0.233472,0.049576,-0.050628,-0.274168,0.050046,-0.005965,-0.358865,0.050380,-0.082370,-0.256349,0.055607,-0.070822,-0.318186,0.049447,-0.127006,-0.359268,0.040784,0.001523,-0.171367,0.048208,-0.187194,-0.148847,0.048263,-0.302125,-0.220846,0.047168,-0.328530,-0.220661,0.053357,-0.287530,-0.243700,0.047700,-0.173476,-0.171670,0.047558,-0.455703,-0.261633,0.046946,-0.535655,-0.302771,0.045955,-0.500926,-0.266613,0.045755,-0.391149,-0.212131,0.052901,-0.422498,0.009569,0.019999,0.013470,0.010093,0.019988,0.213441,0.159592,0.020030,0.013045,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1.233333,0.236397,-43.693558,0.176842,-0.300087,0.049308,-0.055912,0.000182,0.105324,-13.022373,0.636802,-0.201177,0.048925,-0.255812,0.000121,0.005850,28.656971,0.376450,-0.243033,0.047803,-0.461202,0.000067,-0.233512,0.049645,-0.050680,-0.274182,0.050114,-0.006008,-0.358906,0.050305,-0.082389,-0.256402,0.055641,-0.070869,-0.318242,0.049371,-0.127038,-0.359275,0.040772,0.001507,-0.171424,0.048274,-0.187243,-0.148952,0.048346,-0.302147,-0.220965,0.047067,-0.328571,-0.220777,0.053264,-0.287566,-0.243765,0.047676,-0.173532,-0.171746,0.047638,-0.455717,-0.261690,0.046972,-0.535663,-0.302825,0.045894,-0.500940,-0.266690,0.045623,-0.391182,-0.212213,0.052890,-0.422507,0.009567,0.019998,0.013472,0.010094,0.019987,0.213441,0.159594,0.020030,0.013045,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1.241667,0.240601,-43.654598,0.327196,-0.300155,0.049310,-0.055983,0.000176,0.090582,-13.015510,0.796822,-0.201319,0.048905,-0.255893,0.000131,0.023487,28.648870,0.512293,-0.243147,0.047767,-0.461249,0.000069,-0.233585,0.049794,-0.050784,-0.274207,0.050236,-0.006098,-0.358989,0.050144,-0.082422,-0.256502,0.055697,-0.070982,-0.318362,0.049214,-0.127096,-0.359282,0.040772,0.001483,-0.171555,0.048384,-0.187349,-0.149094,0.048437,-0.302197,-0.221114,0.046940,-0.328646,-0.220952,0.053134,-0.287635,-0.243879,0.047627,-0.173637,-0.171871,0.047744,-0.455773,-0.261779,0.046998,-0.535704,-0.302919,0.045798,-0.500990,-0.266816,0.045433,-0.391238,-0.212346,0.052863,-0.422541,0.009569,0.019998,0.013477,0.010093,0.019987,0.213445,0.159594,0.020033,0.013047,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1.250000,0.267044,-43.612938,0.458472,-0.300258,0.049320,-0.056043,0.000169,0.036337,-13.038960,0.830827,-0.201446,0.048987,-0.255977,0.000136,0.008467,28.646181,0.610699,-0.243260,0.047751,-0.461314,0.000075,-0.233692,0.049925,-0.050887,-0.274269,0.050339,-0.006184,-0.359107,0.050024,-0.082436,-0.256634,0.055763,-0.071077,-0.318518,0.049114,-0.127147,-0.359327,0.040754,0.001469,-0.171724,0.048528,-0.187441,-0.149196,0.048534,-0.302277,-0.221197,0.046951,-0.328704,-0.221077,0.053110,-0.287696,-0.244033,0.047814,-0.173767,-0.171992,0.047831,-0.455842,-0.261881,0.046992,-0.535762,-0.303016,0.045719,-0.501049,-0.266928,0.045339,-0.391310,-0.212481,0.052875,-0.422609,0.009569,0.019997,0.013473,0.010096,0.019987,0.213444,0.159596,0.020030,0.013049,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1.258333,0.315118,-43.622704,0.482977,-0.300358,0.049352,-0.056039,0.000172,0.042071,-13.059746,0.772222,-0.201473,0.049082,-0.255965,0.000120,-0.094639,28.620026,0.620366,-0.243240,0.047766,-0.461365,0.000075,-0.233799,0.049973,-0.050884,-0.274379,0.050361,-0.006163,-0.359196,0.050058,-0.082446,-0.256737,0.055812,-0.071051,-0.318605,0.049179,-0.127155,-0.359430,0.040731,0.001465,-0.171790,0.048594,-0.187436,-0.149207,0.048573,-0.302270,-0.221198,0.047110,-0.328697,-0.221068,0.053224,-0.287661,-0.244103,0.047911,-0.173762,-0.171995,0.047833,-0.455852,-0.261881,0.046968,-0.535804,,,,-0.266928,0.045522,-0.391342,-0.212473,0.052944,-0.422657,0.009568,0.019997,0.013473,0.010097,0.019988,0.213445,0.159594,0.020030,0.013047,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1.266667,0.344895,-43.649200,0.373809,-0.300383,0.049356,-0.055979,0.000178,0.043844,-13.077975,0.635226,-0.201408,0.049123,-0.255904,0.000109,-0.058405,28.634897,0.401808,-0.243169,0.047850,-0.461330,0.000069,-0.233817,0.049868,-0.050802,-0.274437,0.050251,-0.006079,-0.359214,0.050197,-0.082402,-0.256738,0.055781,-0.070976,-0.318583,0.049339,-0.127104,-0.359502,0.040700,0.001487,-0.171755,0.048540,-0.187352,-0.149130,0.048504,-0.302209,-0.221115,0.047230,-0.328653,-0.220971,0.053356,-0.287613,-0.244070,0.047987,-0.173690,-0.171894,0.047723,-0.455804,-0.261796,0.046945,-0.535797,-0.302952,0.045881,-0.501098,-0.266836,0.045730,-0.391318,-0.212364,0.052973,-0.422632,0.009569,0.020000,0.013473,0.010094,0.019987,0.213443,0.159595,0.020031,0.013048,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1.275000,0.311263,-43.655655,0.260155,-0.300340,0.049329,-0.055930,0.000183,0.052418,-13.086145,0.547425,-0.201337,0.049049,-0.255860,0.000109,-0.044755,28.630432,0.352552,-0.243096,0.047837,-0.461283,0.000071,-0.233764,0.049737,-0.050755,-0.274409,0.050156,-0.006025,-0.359179,0.050276,-0.082355,-0.256678,0.055701,-0.070926,-0.318520,0.049397,-0.127055,-0.359486,0.040706,0.001531,-0.171691,0.048378,-0.187291,-0.149057,0.048382,-0.302160,-0.221038,0.047200,-0.328604,-0.220887,0.053351,-0.287595,-0.244014,0.047935,-0.173649,-0.171807,0.047661,-0.455754,-0.261719,0.046926,-0.535752,-0.302892,0.045911,-0.501065,-0.266777,0.045745,-0.391267,-0.212283,0.052940,-0.422576,0.009568,0.019998,0.013473,0.010095,0.019987,0.213442,0.159596,0.020032,0.013043,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1.283333,0.270826,-43.653347,0.166521,-0.300243,0.049293,-0.055913,0.000186,0.063151,-13.067154,0.526050,-0.201292,0.048991,-0.255856,0.000114,-0.070944,28.618464,0.406042,-0.243056,0.047779,-0.461282,0.000066,-0.233662,0.049612,-0.050729,-0.274305,0.050068,-0.006022,-0.359088,0.050313,-0.082339,-0.256566,0.055629,-0.070907,-0.318432,0.049417,-0.127036,-0.359399,0.040719,0.001551,-0.171616,0.048278,-0.187285,-0.149029,0.048326,-0.302163,-0.221013,0.047157,-0.328601,-0.220867,0.053316,-0.287604,-0.243937,0.047877,-0.173627,-0.171792,0.047621,-0.455756,-0.261721,0.046939,-0.535742,,,,-0.266763,0.045709,-0.391256,-0.212262,0.052910,-0.422568,0.009568,0.019999,0.013470,0.010095,0.019986,0.213441,0.159597,0.020032,0.013046,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1.291667,0.259460,-43.636715,0.123019,-0.300171,0.049303,-0.055905,0.000186,0.071002,-13.051597,0.501833,-0.201274,0.049003,-0.255880,0.000117,-0.040110,28.634790,0.313889,-0.243080,0.047832,-0.461325,0.000074,-0.233586,0.049586,-0.050737,-0.274218,0.050046,-0.006026,-0.359020,0.050365,-0.082323,-0.256495,0.055617,-0.070905,-0.318388,0.049458,-0.127020,-0.359310,0.040742,0.001576,-0.171576,0.048258,-0.187312,-0.149024,0.048333,-0.302198,-0.221015,0.047196,-0.328629,-0.220862,0.053338,-0.287616,-0.243894,0.047893,-0.173642,-0.171792,0.047614,-0.455801,-0.261713,0.046917,-0.535796,-0.302880,0.045930,-0.501109,-0.266757,0.045771,-0.391300,-0.212254,0.052929,-0.422619,0.009569,0.019997,0.013470,0.010096,0.019984,0.213443,0.159596,0.020029,0.013043,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1.300000,0.266516,-43.630283,0.144907,-0.300178,0.049322,-0.055928,0.000182,0.064097,-13.055305,0.503287,-0.201279,0.049029,-0.255909,0.000112,-0.046297,28.643744,0.315605,-0.243106,0.047844,-0.461343,0.000074,-0.233603,0.049628,-0.050766,-0.274219,0.050075,-0.006051,-0.359028,0.050367,-0.082337,-0.256512,0.055646,-0.070934,-0.318398,0.049459,-0.127043,-0.359305,0.040754,0.001562,-0.171594,0.048304,-0.187344,-0.149026,0.048344,-0.302232,-0.221020,0.047215,-0.328654,-0.220850,0.053364,-0.287643,-0.243908,0.047918,-0.173670,-0.171817,0.047629,-0.455824,-0.261756,0.046920,-0.535818,-0.302915,0.045939,-0.501122,-0.266768,0.045788,-0.391311,-0.212276,0.052945,-0.422642,0.009568,0.019997,0.013471,0.010093,0.019988,0.213440,0.159595,0.020030,0.013045,,,,,,,,,,,,,,,,,,,,,,,,,,,
